index,pred_class,true_bbox,cam_bboxes,efficientnet_adv_iou
german_shorthaired_66,14,"[57.568, 28.672, 136.64000000000001, 194.43200000000002]","[70, 33, 108, 154]",0.6260353824237256
Sphynx_25,33,"[37.448, 26.432000000000002, 121.85600000000001, 197.568]","[59, 47, 100, 115]",0.47767698703631106
Russian_Blue_9,27,"[36.654545454545456, 40.96, 102.63272727272728, 141.7309090909091]","[30, 43, 87, 115]",0.6034500724651125
great_pyrenees_78,15,"[61.120000000000005, 41.216, 103.936, 156.352]","[63, 29, 95, 109]",0.5280808599713845
chihuahua_200,10,"[38.08, 42.18666666666667, 127.68, 151.57333333333335]","[90, 31, 100, 99]",0.2943670544462817
havanese_94,16,"[69.44, 70.56, 97.664, 83.776]","[66, 61, 95, 85]",0.7387777975915989
havanese_20,16,"[22.400000000000002, 39.688, 176.96, 146.048]","[91, 39, 93, 94]",0.3349468224923384
Ragdoll_263,26,"[0.8145454545454546, 19.330909090909092, 213.00363636363636, 187.75272727272727]","[30, 60, 135, 104]",0.3510700942488209
pomeranian_88,24,"[71.232, 93.408, 87.36, 102.144]","[65, 82, 94, 88]",0.6369892659701715
Ragdoll_74,26,"[19.712, 42.824, 203.84, 142.464]","[49, 65, 103, 86]",0.3050290002482436
keeshond_30,18,"[60.480000000000004, 58.464, 101.696, 128.576]","[61, 70, 101, 89]",0.6874602608353662
chihuahua_63,33,"[58.016000000000005, 21.504, 137.536, 202.048]","[58, 37, 93, 97]",0.3245523508088087
american_bulldog_23,1,"[21.056, 37.448, 151.872, 147.392]","[102, 32, 83, 89]",0.2485234499329951
Persian_260,23,"[0.0, 52.98461538461538, 220.55384615384617, 141.2923076923077]","[64, 82, 112, 87]",0.3126828928027003
miniature_pinscher_196,21,"[33.973333333333336, 0.0, 141.12, 223.25333333333333]","[72, 19, 90, 134]",0.38279018009497157
beagle_69,3,"[62.72, 56.0, 161.28, 70.784]","[90, 52, 97, 79]",0.5621919691001411
pomeranian_57,24,"[28.448, 38.528, 135.744, 159.936]","[53, 40, 107, 112]",0.5519947252828524
scottish_terrier_88,30,"[58.688, 59.808, 104.384, 119.168]","[38, 65, 98, 96]",0.5145100640383303
Ragdoll_20,26,"[58.952, 14.336, 103.04, 179.20000000000002]","[62, 21, 98, 116]",0.6156589673913042
newfoundland_72,22,"[62.72, 52.192, 122.75200000000001, 143.808]","[58, 53, 95, 105]",0.5223293506271914
Maine_Coon_72,20,"[38.344, 12.544, 148.288, 199.36]","[60, 50, 103, 105]",0.36583267361902494
Bombay_9,7,"[92.736, 37.448, 131.264, 148.288]","[90, 37, 95, 105]",0.4873514261428966
english_setter_6,35,"[71.12, 29.12, 152.88000000000002, 151.20000000000002]","[35, 33, 189, 116]",0.6494721039549133
american_bulldog_96,1,"[9.408, 37.896, 192.64000000000001, 149.632]","[68, 41, 114, 106]",0.4192178498958419
shiba_inu_44,31,"[13.44, 79.56, 113.34400000000001, 105.72800000000001]","[62, 62, 96, 84]",0.27340046825730163
scottish_terrier_96,30,"[0.448, 40.24, 126.336, 146.048]","[39, 60, 97, 86]",0.39230634020537364
japanese_chin_86,17,"[16.576, 37.448, 204.73600000000002, 146.496]","[48, 54, 131, 90]",0.3930916551371516
shiba_inu_68,31,"[70.784, 39.688, 151.872, 146.048]","[67, 66, 110, 101]",0.47546504533912454
boxer_30,8,"[54.656, 57.568, 105.72800000000001, 138.43200000000002]","[64, 62, 98, 91]",0.5933050534086676
Ragdoll_99,26,"[38.08, 44.616, 185.92000000000002, 142.016]","[50, 70, 113, 91]",0.38945425120943444
japanese_chin_72,17,"[46.592, 40.136, 177.40800000000002, 146.048]","[76, 58, 122, 98]",0.4614419695420461
miniature_pinscher_38,14,"[39.872, 37.0, 107.52, 149.184]","[43, 69, 79, 98]",0.4826603947697698
pomeranian_84,24,"[22.400000000000002, 38.792, 200.256, 146.94400000000002]","[69, 52, 106, 99]",0.35661833254131564
wheaten_terrier_63,35,"[34.944, 36.96, 137.536, 159.488]","[61, 62, 113, 103]",0.5197578834332783
saint_bernard_45,28,"[40.32, 73.52000000000001, 74.816, 64.512]","[52, 57, 90, 82]",0.5007720602294793
great_pyrenees_73,15,"[31.808, 52.192, 132.608, 137.536]","[82, 38, 84, 93]",0.3321365008499859
yorkshire_terrier_70,36,"[0.0, 34.72, 222.656, 161.28]","[31, 66, 149, 99]",0.4107774035796411
beagle_67,4,"[38.976, 34.272, 176.512, 161.728]","[88, 41, 113, 104]",0.4116729495487889
Abyssinian_5,0,"[0.0, 28.0, 219.52, 166.88000000000002]","[52, 61, 144, 132]",0.5188693748969248
pomeranian_67,24,"[41.896, 4.032, 138.88, 218.624]","[38, 34, 127, 126]",0.5027356935663102
pug_27,25,"[67.2, 71.49600000000001, 70.784, 112.0]","[75, 51, 85, 82]",0.3513927664913101
samoyed_54,29,"[37.0, 22.400000000000002, 148.288, 201.6]","[51, 49, 111, 103]",0.38244031562776165
american_bulldog_89,1,"[43.456, 59.848, 105.72800000000001, 113.34400000000001]","[39, 52, 93, 89]",0.5495572679367228
american_pit_bull_terrier_201,2,"[43.22666666666667, 9.706666666666667, 103.04, 214.29333333333335]","[61, 34, 97, 106]",0.3875006768271223
Sphynx_212,33,"[35.626666666666665, 10.453333333333333, 159.78666666666666, 212.05333333333334]","[37, 25, 93, 121]",0.3321105548931103
shiba_inu_26,31,"[45.512, 6.72, 137.984, 217.28]","[43, 21, 112, 104]",0.3765160060886573
Bengal_51,5,"[149.184, 45.064, 51.072, 118.272]","[139, 49, 85, 103]",0.5516970820161807
beagle_58,4,"[55.816, 32.704, 113.792, 191.296]","[88, 17, 84, 77]",0.21530112358724796
english_setter_23,13,"[37.448, 5.824, 148.736, 218.17600000000002]","[67, 0, 96, 111]",0.3058763625732968
miniature_pinscher_23,21,"[44.800000000000004, 28.0, 130.368, 167.104]","[64, 35, 97, 106]",0.471975821159563
basset_hound_23,3,"[4.032, 1.792, 219.96800000000002, 222.208]","[0, 43, 190, 116]",0.4371606621533193
staffordshire_bull_terrier_72,10,"[28.448, 57.792, 146.048, 158.144]","[60, 121, 103, 103]",0.40867319098143134
yorkshire_terrier_92,36,"[60.480000000000004, 38.752, 163.072, 157.248]","[62, 60, 95, 95]",0.35195138815012256
beagle_78,4,"[25.536, 82.24799999999999, 119.168, 85.12]","[67, 62, 94, 88]",0.40032012120766003
great_pyrenees_63,29,"[82.432, 87.624, 52.416000000000004, 80.19200000000001]","[63, 75, 96, 66]",0.3613931163215939
keeshond_56,18,"[60.928000000000004, 53.984, 163.072, 109.312]","[69, 60, 128, 80]",0.5744506413626521
yorkshire_terrier_86,36,"[50.176, 58.912, 111.552, 94.528]","[95, 63, 89, 83]",0.4468862726138063
basset_hound_76,3,"[52.864000000000004, 66.75999999999999, 155.008, 117.824]","[45, 64, 104, 91]",0.44080058632268426
scottish_terrier_36,30,"[20.472, 0.448, 187.71200000000002, 223.552]","[65, 30, 100, 127]",0.3026447359186738
samoyed_2,29,"[56.263999999999996, 10.752, 115.136, 193.088]","[61, 0, 98, 107]",0.4050793741434445
keeshond_25,18,"[84.672, 94.0, 120.96000000000001, 52.416000000000004]","[78, 94, 92, 70]",0.5383631443235591
Persian_83,23,"[0.448, 5.344, 223.552, 214.144]","[50, 58, 133, 110]",0.305604578104206
yorkshire_terrier_58,36,"[0.448, 28.448, 175.616, 166.656]","[48, 41, 121, 101]",0.4175627116228733
Bengal_92,5,"[72.352, 66.304, 76.608, 82.432]","[72, 59, 89, 80]",0.7080088334315454
leonberger_95,19,"[41.664, 84.488, 79.744, 91.84]","[46, 74, 96, 82]",0.5500882638895028
chihuahua_9,10,"[62.272, 118.272, 138.43200000000002, 105.72800000000001]","[60, 64, 103, 104]",0.2462740726994339
chihuahua_95,10,"[74.144, 25.088, 107.968, 169.792]","[63, 34, 96, 98]",0.4281196510269866
Abyssinian_213,0,"[45.92, 5.226666666666667, 114.24000000000001, 197.86666666666667]","[56, 33, 100, 117]",0.5176009082878434
wheaten_terrier_2,35,"[48.384, 28.448, 175.616, 167.552]","[55, 52, 120, 106]",0.43228823301120073
samoyed_199,29,"[37.896, 1.344, 147.84, 222.656]","[51, 24, 113, 101]",0.3467156623258412
samoyed_87,29,"[61.192, 22.400000000000002, 110.656, 173.376]","[66, 34, 107, 103]",0.5647785341969971
shiba_inu_89,31,"[36.288000000000004, 40.688, 174.272, 112.0]","[93, 43, 115, 85]",0.5008078504538062
pomeranian_37,24,"[67.2, 6.824, 126.784, 168.448]","[65, 0, 103, 107]",0.45322463401583396
newfoundland_35,22,"[25.584, 13.44, 173.376, 207.424]","[28, 38, 135, 111]",0.4166858600766139
Russian_Blue_209,27,"[64.512, 51.336, 159.488, 103.488]","[63, 59, 98, 93]",0.5390808756353652
samoyed_48,29,"[37.0, 17.92, 148.736, 206.08]","[60, 62, 122, 99]",0.3940425146125763
american_pit_bull_terrier_45,34,"[66.752, 64.776, 68.992, 111.104]","[66, 62, 94, 90]",0.5953738279469645
boxer_20,8,"[49.504000000000005, 21.504, 144.256, 202.496]","[64, 27, 94, 107]",0.34431924454152024
english_setter_71,13,"[90.944, 69.256, 78.4, 116.48]","[94, 65, 80, 90]",0.6544234868230772
British_Shorthair_65,27,"[28.224, 77.32, 154.112, 103.936]","[89, 73, 105, 93]",0.47281820311637013
chihuahua_66,10,"[65.224, 25.536, 104.83200000000001, 189.504]","[75, 38, 98, 99]",0.46684983950041
Egyptian_Mau_207,11,"[0.0, 31.733333333333334, 174.72, 144.85333333333335]","[59, 86, 108, 79]",0.33711628485652784
Ragdoll_52,6,"[0.0, 17.024, 198.464, 206.976]","[60, 51, 128, 91]",0.28356304557529965
Siamese_67,32,"[49.304, 3.136, 129.92000000000002, 199.36]","[69, 0, 99, 105]",0.3847397935987584
saint_bernard_56,28,"[0.896, 36.512, 203.84, 157.696]","[55, 49, 115, 94]",0.33629127967058453
chihuahua_8,10,"[75.08, 16.576, 108.864, 176.512]","[59, 31, 100, 97]",0.39181803389053754
Siamese_22,33,"[54.92, 90.496, 121.85600000000001, 112.896]","[141, 173, 11, 6]",0.004797538435016863
Siamese_81,32,"[32.480000000000004, 29.12, 161.28, 194.88]","[64, 58, 98, 103]",0.3211556114303959
japanese_chin_1,17,"[31.136, 23.296, 138.43200000000002, 199.808]","[53, 19, 109, 105]",0.39024114077252314
english_setter_200,13,"[0.0, 45.96, 188.16, 140.224]","[70, 56, 103, 98]",0.3825724079567929
german_shorthaired_191,14,"[54.656, 79.112, 167.552, 106.624]","[91, 82, 92, 96]",0.49437269178106696
english_setter_95,13,"[0.448, 45.024, 185.024, 150.528]","[41, 45, 125, 101]",0.45314379900545915
pomeranian_4,24,"[69.44, 28.448, 120.512, 167.552]","[64, 45, 95, 90]",0.3897372361730149
staffordshire_bull_terrier_201,34,"[63.392, 7.6160000000000005, 121.85600000000001, 209.66400000000002]","[67, 37, 103, 94]",0.3789608040732318
pomeranian_47,24,"[0.0, 63.84, 172.48, 112.44800000000001]","[74, 60, 94, 86]",0.3909214164130335
chihuahua_195,10,"[57.49333333333334, 37.70666666666666, 136.64000000000001, 158.29333333333335]","[74, 59, 89, 96]",0.39502152546759495
scottish_terrier_199,30,"[48.304, 8.96, 105.72800000000001, 177.856]","[60, 70, 80, 92]",0.3913986078570949
american_pit_bull_terrier_99,34,"[36.736000000000004, 30.584, 181.888, 144.256]","[87, 40, 120, 95]",0.43447712706537195
Sphynx_58,33,"[0.0, 64.048, 151.424, 129.92000000000002]","[45, 63, 98, 96]",0.47054168787652445
japanese_chin_68,17,"[0.448, 76.52799999999999, 153.66400000000002, 109.76]","[55, 73, 100, 87]",0.47840379258913285
basset_hound_33,3,"[39.16, 1.344, 145.15200000000002, 219.96800000000002]","[76, 56, 113, 99]",0.3310258000302502
Bombay_208,7,"[41.81333333333333, 84.0, 127.68, 58.24]","[77, 81, 92, 75]",0.5968008565646313
pomeranian_64,29,"[59.136, 73.24799999999999, 164.416, 122.75200000000001]","[66, 64, 99, 96]",0.4070750998918907
Ragdoll_40,17,"[83.104, 57.792, 69.44, 101.248]","[94, 68, 87, 89]",0.5448376502556903
Russian_Blue_59,27,"[56.0, 39.688, 138.88, 145.6]","[55, 55, 104, 107]",0.542160519261973
saint_bernard_22,28,"[5.824, 96.584, 162.17600000000002, 67.648]","[83, 71, 103, 82]",0.32796585637648673
Persian_273,23,"[22.985915492957748, 79.29577464788733, 194.70422535211267, 85.1830985915493]","[0, 67, 132, 87]",0.40870906269947394
german_shorthaired_96,14,"[33.376, 8.512, 159.488, 215.488]","[50, 25, 131, 199]",0.7585308869731523
staffordshire_bull_terrier_54,3,"[0.0, 62.536, 168.0, 123.2]","[52, 78, 104, 85]",0.4271026592455163
german_shorthaired_79,14,"[50.624, 60.744, 66.304, 124.992]","[42, 56, 85, 111]",0.6598312745911882
boxer_88,8,"[0.448, 75.52799999999999, 118.272, 103.936]","[28, 80, 109, 81]",0.5335153811832704
pug_64,25,"[19.712, 29.792, 126.336, 129.472]","[38, 29, 97, 96]",0.5619623453640048
scottish_terrier_35,30,"[46.856, 7.6160000000000005, 138.88, 216.38400000000001]","[52, 51, 95, 94]",0.29715743866169986
pug_56,25,"[77.88598574821853, 1.0641330166270784, 94.17577197149643, 144.72209026128266]","[81, 20, 92, 87]",0.5778139185338113
Russian_Blue_36,27,"[50.888, 38.08, 117.824, 103.936]","[58, 42, 102, 100]",0.8329144764304043
wheaten_terrier_74,35,"[12.444444444444443, 37.33333333333333, 164.37037037037035, 133.25925925925924]","[59, 33, 108, 90]",0.4135549879649983
Bengal_56,5,"[56.448, 80.416, 130.816, 88.70400000000001]","[62, 91, 108, 78]",0.7259626686913869
Russian_Blue_60,27,"[66.304, 53.576, 66.304, 128.576]","[47, 45, 93, 106]",0.5417536545316334
basset_hound_4,4,"[60.296, 34.496, 124.992, 189.056]","[69, 35, 103, 127]",0.5535645411976643
boxer_52,8,"[61.376000000000005, 42.824, 136.192, 142.016]","[63, 55, 119, 99]",0.6091065674957307
english_cocker_spaniel_26,12,"[3.584, 58.504000000000005, 188.16, 118.72]","[70, 90, 128, 76]",0.40556765894512187
shiba_inu_58,31,"[85.568, 64.232, 71.232, 110.208]","[67, 63, 96, 92]",0.6328417672325016
Siamese_36,32,"[45.248, 37.0, 176.512, 148.288]","[42, 85, 104, 95]",0.3614159284473275
Russian_Blue_31,27,"[34.272, 39.424, 147.392, 184.576]","[59, 66, 100, 127]",0.46682550853286103
Russian_Blue_92,27,"[43.008, 56.263999999999996, 108.416, 101.248]","[44, 65, 105, 90]",0.8608985481031438
Bombay_2,7,"[43.985454545454544, 35.25818181818182, 96.11636363636364, 147.43272727272728]","[33, 31, 96, 105]",0.5459915104859446
saint_bernard_49,28,"[23.744, 54.472, 129.92000000000002, 132.16]","[55, 52, 106, 92]",0.48831735948245364
wheaten_terrier_89,35,"[55.328, 0.0, 138.43200000000002, 203.392]","[62, 22, 103, 149]",0.5450710708292127
havanese_195,16,"[61.52, 16.128, 105.28, 180.992]","[65, 36, 93, 90]",0.4392585287485544
yorkshire_terrier_69,36,"[28.448, 17.024, 167.552, 203.84]","[60, 38, 104, 99]",0.3014598696621506
Persian_64,23,"[0.0, 64.328, 169.344, 121.408]","[63, 66, 108, 96]",0.4927446108351771
japanese_chin_197,17,"[0.0, 67.872, 221.76, 128.12800000000001]","[57, 63, 106, 93]",0.322901368411852
Birman_7,6,"[39.872, 29.792, 184.12800000000001, 165.76]","[53, 58, 143, 98]",0.4591584056684421
great_pyrenees_60,15,"[55.552, 82.696, 127.68, 103.04]","[39, 87, 125, 80]",0.5991475097986871
newfoundland_80,22,"[0.0, 58.056, 188.608, 120.06400000000001]","[19, 58, 107, 92]",0.43432952402286634
american_bulldog_220,1,"[38.528, 44.168, 185.024, 142.464]","[47, 42, 113, 102]",0.42403070601677423
samoyed_26,29,"[10.304, 42.824, 163.52, 142.464]","[60, 62, 112, 93]",0.4471208876416941
Russian_Blue_99,27,"[74.184, 68.992, 109.76, 132.608]","[87, 70, 97, 94]",0.6258610526178835
japanese_chin_38,17,"[95.872, 38.344, 105.72800000000001, 147.392]","[103, 39, 98, 88]",0.5534072175570554
leonberger_24,19,"[0.0, 28.712, 205.632, 186.368]","[61, 36, 121, 127]",0.4009840030429907
german_shorthaired_23,14,"[37.896, 25.536, 123.2, 198.464]","[64, 29, 98, 131]",0.5177043533484508
Maine_Coon_268,23,"[0.0, 28.448, 209.66400000000002, 166.656]","[0, 33, 169, 156]",0.754512574519055
english_setter_19,13,"[70.08, 11.648, 104.83200000000001, 202.94400000000002]","[69, 0, 91, 112]",0.4020630772223129
pomeranian_40,24,"[23.296, 27.544, 192.64000000000001, 179.648]","[37, 68, 114, 96]",0.31623302919729623
Sphynx_41,33,"[0.0, 28.448, 165.312, 166.656]","[0, 55, 138, 121]",0.6060927969076432
Bengal_80,5,"[13.888, 33.6, 141.12, 185.024]","[45, 60, 105, 124]",0.4986483092026156
Birman_197,26,"[0.0, 35.25773195876289, 224.0, 151.42268041237114]","[37, 65, 149, 97]",0.426107378715375
great_pyrenees_82,15,"[0.0, 55.368, 176.512, 116.48]","[71, 44, 96, 88]",0.33977740246755694
pomeranian_62,24,"[47.04, 28.0, 138.43200000000002, 167.552]","[49, 31, 107, 102]",0.47054139948123996
Maine_Coon_28,20,"[37.0, 12.096, 137.536, 211.904]","[65, 32, 94, 97]",0.31285567964505984
Sphynx_31,33,"[73.024, 31.584, 143.808, 163.52]","[78, 55, 99, 115]",0.4841490790721614
newfoundland_86,22,"[38.0, 20.16, 118.72, 174.72]","[51, 25, 112, 105]",0.5186673134799339
saint_bernard_73,28,"[6.9688888888888885, 41.88444444444444, 149.33333333333334, 162.27555555555554]","[123, 0, 101, 101]",0.06063917608555311
pug_43,25,"[59.584, 50.888, 142.464, 126.784]","[70, 47, 91, 87]",0.41068673309710135
shiba_inu_201,4,"[88.256, 45.96, 86.912, 115.584]","[64, 73, 94, 83]",0.4800404173500157
Siamese_48,32,"[12.096, 54.472, 211.904, 131.264]","[26, 59, 104, 97]",0.3626772253179678
keeshond_67,18,"[35.84, 52.368, 169.344, 136.192]","[39, 56, 120, 85]",0.44226111888991193
american_pit_bull_terrier_200,3,"[3.7333333333333334, 51.84, 120.21333333333334, 147.84]","[57, 29, 81, 80]",0.18734621147399713
pug_95,25,"[51.52, 37.896, 168.0, 147.84]","[75, 52, 117, 101]",0.47577980055658636
staffordshire_bull_terrier_21,3,"[92.752, 112.44800000000001, 55.552, 81.08800000000001]","[72, 103, 106, 89]",0.46424209391912824
english_cocker_spaniel_46,12,"[57.04, 23.744, 115.136, 179.20000000000002]","[86, 30, 91, 91]",0.3721647670767753
Bombay_93,7,"[47.09090909090909, 17.636363636363637, 110.72727272727272, 159.72727272727272]","[66, 43, 93, 112]",0.5771316143192016
Siamese_238,32,"[0.0, 37.0, 206.08, 145.6]","[105, 41, 119, 88]",0.2816471856559238
boxer_56,34,"[137.088, 34.056, 64.96000000000001, 173.376]","[123, 33, 101, 98]",0.42370131289148705
american_pit_bull_terrier_66,4,"[29.12, 88.208, 30.016000000000002, 40.768]","[51, 65, 86, 88]",0.039206654544497246
Ragdoll_260,26,"[62.72, 28.896, 103.04, 166.208]","[62, 31, 93, 100]",0.5365717638754528
american_bulldog_20,1,"[40.096000000000004, 5.824, 145.15200000000002, 215.936]","[64, 0, 94, 98]",0.27169246713758055
english_cocker_spaniel_66,12,"[23.448, 56.0, 160.38400000000001, 168.0]","[64, 74, 90, 106]",0.354060967962604
Maine_Coon_241,20,"[60.85333333333333, 33.6, 106.02666666666667, 152.32]","[86, 36, 97, 96]",0.4387331081243978
Russian_Blue_53,27,"[51.52, 73.24799999999999, 96.32000000000001, 107.968]","[90, 62, 90, 98]",0.3533183219167434
shiba_inu_79,31,"[88.70400000000001, 41.24, 135.296, 142.912]","[70, 58, 114, 96]",0.4329380257987256
beagle_50,3,"[9.408, 55.816, 120.96000000000001, 116.928]","[58, 81, 98, 80]",0.35750147648188824
Sphynx_43,33,"[59.400000000000006, 12.544, 124.544, 203.84]","[73, 39, 98, 114]",0.4400669025219385
Persian_54,23,"[53.576, 46.144, 132.16, 173.376]","[59, 38, 97, 100]",0.3758977401436406
samoyed_27,29,"[48.160000000000004, 35.120000000000005, 146.72000000000003, 163.52]","[38, 25, 100, 98]",0.30487264942890835
basset_hound_66,3,"[132.608, 97.48, 55.104, 80.64]","[109, 81, 95, 80]",0.4096980215494276
pug_75,25,"[45.512, 15.68, 132.608, 197.12]","[57, 28, 109, 96]",0.4003108076768791
english_setter_88,13,"[49.536, 21.056, 150.08, 202.94400000000002]","[71, 22, 108, 173]",0.6134382066555987
Russian_Blue_205,27,"[37.856, 0.0, 153.66400000000002, 223.552]","[85, 0, 93, 147]",0.39796931691371074
wheaten_terrier_195,35,"[166.208, 108.336, 51.072, 69.888]","[158, 97, 66, 80]",0.6563967893719681
Bengal_77,5,"[75.712, 28.0, 112.44800000000001, 154.56]","[88, 69, 102, 93]",0.5307296457824032
leonberger_37,19,"[26.032, 40.768, 156.352, 183.232]","[39, 60, 122, 144]",0.6132217635795043
Abyssinian_83,0,"[50.432, 50.624, 118.272, 144.256]","[83, 59, 85, 123]",0.6127851194737495
yorkshire_terrier_191,36,"[63.432, 61.376000000000005, 121.85600000000001, 138.43200000000002]","[65, 61, 90, 92]",0.48786312300144935
boxer_53,8,"[35.84, 45.328, 116.928, 124.992]","[78, 30, 104, 92]",0.3107030628226631
Bengal_46,5,"[2.24, 28.896, 221.312, 167.104]","[56, 67, 168, 103]",0.46607250588900195
Siamese_225,32,"[6.720000000000001, 28.453333333333333, 217.28, 178.45333333333335]","[0, 27, 104, 100]",0.24216144815060223
havanese_45,16,"[17.024, 14.784, 167.552, 209.216]","[58, 41, 120, 105]",0.35943969275465687
Bengal_26,5,"[1.792, 103.752, 216.38400000000001, 39.424]","[0, 89, 159, 68]",0.47149407276645444
Siamese_216,32,"[49.28, 28.0, 147.84, 167.25333333333333]","[68, 54, 113, 112]",0.5118347054730984
Bengal_201,5,"[0.0, 54.128, 173.824, 132.608]","[39, 67, 146, 123]",0.6492329920984633
wheaten_terrier_48,35,"[30.912, 87.624, 46.592, 65.856]","[18, 73, 82, 75]",0.43917193286904627
staffordshire_bull_terrier_9,2,"[59.808, 29.12, 86.912, 194.88]","[67, 18, 93, 100]",0.3699640622962081
samoyed_74,29,"[78.848, 67.424, 104.83200000000001, 107.968]","[81, 66, 105, 82]",0.7098733342326498
japanese_chin_55,17,"[15.232000000000001, 28.448, 199.808, 156.352]","[93, 66, 105, 92]",0.30921518468618125
Maine_Coon_91,20,"[34.496, 37.0, 175.168, 149.184]","[64, 54, 121, 100]",0.4630291697564258
British_Shorthair_58,9,"[28.896, 37.184, 167.104, 184.12800000000001]","[62, 60, 121, 110]",0.43258491803014615
boxer_85,1,"[77.952, 62.984, 56.0, 97.664]","[79, 51, 80, 85]",0.48594745799979244
pug_94,25,"[21.504, 42.376, 185.92000000000002, 143.36]","[104, 77, 120, 87]",0.3202596483139397
