index,pred_class,true_bbox,cam_bboxes,densenet_iou
Ragdoll_20,26,"[58.952, 14.336, 103.04, 179.20000000000002]","[77, 31, 75, 76]",0.3086959987799467
newfoundland_72,22,"[62.72, 52.192, 122.75200000000001, 143.808]","[67, 59, 68, 74]",0.28505522715259785
Maine_Coon_72,20,"[38.344, 12.544, 148.288, 199.36]","[70, 52, 76, 78]",0.20052298559533793
Bombay_9,7,"[92.736, 37.448, 131.264, 148.288]","[96, 46, 69, 68]",0.24104957012243042
english_setter_6,13,"[71.12, 29.12, 152.88000000000002, 151.20000000000002]","[44, 48, 79, 73]",0.15091481978079005
american_bulldog_96,1,"[9.408, 37.896, 192.64000000000001, 149.632]","[74, 58, 84, 74]",0.215645328943442
shiba_inu_44,31,"[13.44, 79.56, 113.34400000000001, 105.72800000000001]","[66, 71, 76, 69]",0.2710510373890037
scottish_terrier_96,30,"[0.448, 40.24, 126.336, 146.048]","[52, 59, 75, 74]",0.299668857750646
japanese_chin_86,17,"[16.576, 37.448, 204.73600000000002, 146.496]","[40, 59, 124, 72]",0.29766940602752245
shiba_inu_68,31,"[70.784, 39.688, 151.872, 146.048]","[82, 84, 79, 69]",0.24575527911229642
boxer_30,8,"[54.656, 57.568, 105.72800000000001, 138.43200000000002]","[88, 67, 75, 72]",0.3515566353802329
Ragdoll_99,26,"[38.08, 44.616, 185.92000000000002, 142.016]","[68, 72, 76, 69]",0.19860916982809237
japanese_chin_72,17,"[46.592, 40.136, 177.40800000000002, 146.048]","[97, 69, 86, 67]",0.22238446206936016
miniature_pinscher_38,21,"[39.872, 37.0, 107.52, 149.184]","[87, 47, 65, 74]",0.2728122976223517
pomeranian_84,26,"[22.400000000000002, 38.792, 200.256, 146.94400000000002]","[89, 66, 84, 73]",0.2083841828800598
wheaten_terrier_63,35,"[34.944, 36.96, 137.536, 159.488]","[80, 65, 76, 77]",0.2667840836605476
saint_bernard_45,28,"[40.32, 73.52000000000001, 74.816, 64.512]","[60, 68, 69, 65]",0.5436782583730762
great_pyrenees_73,15,"[31.808, 52.192, 132.608, 137.536]","[91, 49, 70, 67]",0.2419350572536765
yorkshire_terrier_70,36,"[0.0, 34.72, 222.656, 161.28]","[59, 77, 92, 78]",0.19983313999644123
beagle_67,4,"[38.976, 34.272, 176.512, 161.728]","[83, 64, 84, 68]",0.20009154933821327
Abyssinian_5,0,"[0.0, 28.0, 219.52, 166.88000000000002]","[84, 66, 90, 84]",0.20636850137945872
pomeranian_67,24,"[41.896, 4.032, 138.88, 218.624]","[70, 47, 85, 84]",0.23515849276648787
pug_27,1,"[67.2, 71.49600000000001, 70.784, 112.0]","[77, 70, 75, 71]",0.4702184543441373
samoyed_54,29,"[37.0, 22.400000000000002, 148.288, 201.6]","[66, 52, 82, 79]",0.2166927634598653
american_bulldog_89,1,"[43.456, 59.848, 105.72800000000001, 113.34400000000001]","[45, 62, 76, 74]",0.4693067059006894
american_pit_bull_terrier_201,2,"[43.22666666666667, 9.706666666666667, 103.04, 214.29333333333335]","[72, 35, 74, 82]",0.2748090695905691
Sphynx_212,33,"[35.626666666666665, 10.453333333333333, 159.78666666666666, 212.05333333333334]","[39, 31, 70, 80]",0.16527318114293235
shiba_inu_26,31,"[45.512, 6.72, 137.984, 217.28]","[60, 34, 71, 70]",0.1657707512480156
Bengal_51,0,"[149.184, 45.064, 51.072, 118.272]","[130, 35, 70, 70]",0.38579243871469754
beagle_58,4,"[55.816, 32.704, 113.792, 191.296]","[92, 30, 71, 67]",0.20787927134385145
english_setter_23,13,"[37.448, 5.824, 148.736, 218.17600000000002]","[80, 39, 83, 76]",0.1943876241461677
miniature_pinscher_23,21,"[44.800000000000004, 28.0, 130.368, 167.104]","[75, 39, 77, 78]",0.2756941044431371
basset_hound_23,3,"[4.032, 1.792, 219.96800000000002, 222.208]","[57, 53, 109, 101]",0.22523126452452571
staffordshire_bull_terrier_72,21,"[28.448, 57.792, 146.048, 158.144]","[75, 103, 70, 76]",0.23033678399495497
yorkshire_terrier_92,36,"[60.480000000000004, 38.752, 163.072, 157.248]","[73, 75, 66, 73]",0.18788939480413186
beagle_78,4,"[25.536, 82.24799999999999, 119.168, 85.12]","[81, 78, 71, 68]",0.37223989613465114
great_pyrenees_63,15,"[82.432, 87.624, 52.416000000000004, 80.19200000000001]","[71, 74, 70, 65]",0.44434620995316143
keeshond_56,18,"[60.928000000000004, 53.984, 163.072, 109.312]","[84, 59, 71, 68]",0.27084450161121915
yorkshire_terrier_86,36,"[50.176, 58.912, 111.552, 94.528]","[98, 69, 68, 67]",0.394217660773934
basset_hound_76,4,"[52.864000000000004, 66.75999999999999, 155.008, 117.824]","[59, 74, 70, 71]",0.27212504474195665
scottish_terrier_36,30,"[20.472, 0.448, 187.71200000000002, 223.552]","[71, 35, 80, 90]",0.1715781180011379
samoyed_2,29,"[56.263999999999996, 10.752, 115.136, 193.088]","[71, 20, 63, 60]",0.17002993091031499
keeshond_25,18,"[84.672, 94.0, 120.96000000000001, 52.416000000000004]","[76, 84, 76, 73]",0.4221785624959059
Persian_83,23,"[0.448, 5.344, 223.552, 214.144]","[86, 81, 73, 73]",0.1113169375746626
yorkshire_terrier_58,36,"[0.448, 28.448, 175.616, 166.656]","[71, 62, 79, 69]",0.18624779813896425
Bengal_92,5,"[72.352, 66.304, 76.608, 82.432]","[84, 71, 62, 65]",0.6381680902242666
leonberger_95,19,"[41.664, 84.488, 79.744, 91.84]","[58, 74, 77, 74]",0.44773582885411417
chihuahua_9,10,"[62.272, 118.272, 138.43200000000002, 105.72800000000001]","[74, 80, 77, 73]",0.15208118375195726
chihuahua_95,10,"[74.144, 25.088, 107.968, 169.792]","[70, 33, 78, 73]",0.289326508732717
Abyssinian_213,0,"[45.92, 5.226666666666667, 114.24000000000001, 197.86666666666667]","[63, 32, 72, 84]",0.26755985413033134
wheaten_terrier_2,35,"[48.384, 28.448, 175.616, 167.552]","[73, 51, 84, 71]",0.20268608660996865
samoyed_199,29,"[37.896, 1.344, 147.84, 222.656]","[68, 35, 83, 74]",0.18658789082671662
samoyed_87,29,"[61.192, 22.400000000000002, 110.656, 173.376]","[81, 45, 75, 76]",0.2971056490574763
shiba_inu_89,31,"[36.288000000000004, 40.688, 174.272, 112.0]","[128, 45, 68, 69]",0.24038776821782698
pomeranian_37,31,"[67.2, 6.824, 126.784, 168.448]","[84, 27, 67, 69]",0.21646794037562772
newfoundland_35,22,"[25.584, 13.44, 173.376, 207.424]","[61, 50, 88, 87]",0.21288935233543918
Russian_Blue_209,27,"[64.512, 51.336, 159.488, 103.488]","[70, 66, 72, 71]",0.3097225593141094
samoyed_48,29,"[37.0, 17.92, 148.736, 206.08]","[77, 78, 84, 73]",0.20005536509391603
american_pit_bull_terrier_45,2,"[66.752, 64.776, 68.992, 111.104]","[86, 66, 71, 74]",0.39845896179245727
boxer_20,8,"[49.504000000000005, 21.504, 144.256, 202.496]","[77, 40, 78, 74]",0.19759501685162606
english_setter_71,12,"[90.944, 69.256, 78.4, 116.48]","[96, 81, 75, 74]",0.5864618757250466
British_Shorthair_65,9,"[28.224, 77.32, 154.112, 103.936]","[107, 89, 76, 70]",0.3282764605259216
chihuahua_66,10,"[65.224, 25.536, 104.83200000000001, 189.504]","[84, 42, 75, 75]",0.28314589781630056
Egyptian_Mau_207,5,"[0.0, 31.733333333333334, 174.72, 144.85333333333335]","[82, 90, 68, 73]",0.1961375103173704
Ragdoll_52,26,"[0.0, 17.024, 198.464, 206.976]","[63, 58, 94, 76]",0.1739160712216639
Siamese_67,32,"[49.304, 3.136, 129.92000000000002, 199.36]","[80, 0, 68, 81]",0.20275453345907485
saint_bernard_56,28,"[0.896, 36.512, 203.84, 157.696]","[66, 60, 88, 74]",0.20258360899304778
chihuahua_8,10,"[75.08, 16.576, 108.864, 176.512]","[70, 38, 75, 71]",0.2535859051018659
Siamese_22,32,"[54.92, 90.496, 121.85600000000001, 112.896]","[97, 84, 77, 74]",0.36457304897290155
Siamese_81,32,"[32.480000000000004, 29.12, 161.28, 194.88]","[85, 53, 75, 74]",0.1765814982602236
japanese_chin_1,17,"[31.136, 23.296, 138.43200000000002, 199.808]","[67, 30, 82, 71]",0.21048581580527198
english_setter_200,13,"[0.0, 45.96, 188.16, 140.224]","[86, 75, 84, 74]",0.2355924398513399
german_shorthaired_191,14,"[54.656, 79.112, 167.552, 106.624]","[92, 76, 78, 77]",0.3182752105398064
english_setter_95,12,"[0.448, 45.024, 185.024, 150.528]","[98, 59, 66, 68]",0.16114153310061485
pomeranian_4,29,"[69.44, 28.448, 120.512, 167.552]","[68, 48, 75, 74]",0.26816842476923786
staffordshire_bull_terrier_201,34,"[63.392, 7.6160000000000005, 121.85600000000001, 209.66400000000002]","[78, 45, 79, 74]",0.22881686228177164
pomeranian_47,31,"[0.0, 63.84, 172.48, 112.44800000000001]","[94, 64, 70, 69]",0.24903285743852047
chihuahua_195,10,"[57.49333333333334, 37.70666666666666, 136.64000000000001, 158.29333333333335]","[83, 56, 75, 80]",0.27740275664859193
scottish_terrier_199,30,"[48.304, 8.96, 105.72800000000001, 177.856]","[62, 64, 81, 91]",0.39198357860253347
american_pit_bull_terrier_99,34,"[36.736000000000004, 30.584, 181.888, 144.256]","[110, 55, 78, 72]",0.2140371531227306
Sphynx_58,33,"[0.0, 64.048, 151.424, 129.92000000000002]","[70, 66, 78, 84]",0.3330451875710496
japanese_chin_68,17,"[0.448, 76.52799999999999, 153.66400000000002, 109.76]","[64, 78, 80, 75]",0.3557418981158239
basset_hound_33,3,"[39.16, 1.344, 145.15200000000002, 219.96800000000002]","[99, 60, 77, 72]",0.17363636730999257
Bombay_208,7,"[41.81333333333333, 84.0, 127.68, 58.24]","[99, 73, 74, 73]",0.47014114362849224
pomeranian_64,24,"[59.136, 73.24799999999999, 164.416, 122.75200000000001]","[86, 75, 67, 68]",0.22574132006668096
Ragdoll_40,26,"[83.104, 57.792, 69.44, 101.248]","[89, 75, 73, 76]",0.6231960733076823
Russian_Blue_59,27,"[56.0, 39.688, 138.88, 145.6]","[65, 62, 74, 73]",0.26714896566567076
saint_bernard_22,28,"[5.824, 96.584, 162.17600000000002, 67.648]","[97, 83, 76, 68]",0.31473947739579045
Persian_273,23,"[22.985915492957748, 79.29577464788733, 194.70422535211267, 85.1830985915493]","[31, 73, 64, 62]",0.20985273950848404
german_shorthaired_96,14,"[33.376, 8.512, 159.488, 215.488]","[60, 41, 99, 91]",0.2621352856166761
staffordshire_bull_terrier_54,2,"[0.0, 62.536, 168.0, 123.2]","[73, 76, 83, 73]",0.2927392547928262
german_shorthaired_79,14,"[50.624, 60.744, 66.304, 124.992]","[51, 62, 75, 76]",0.5581553541421024
boxer_88,8,"[0.448, 75.52799999999999, 118.272, 103.936]","[57, 77, 76, 74]",0.34213273977956354
pug_64,25,"[19.712, 29.792, 126.336, 129.472]","[58, 42, 67, 65]",0.26624728035770007
scottish_terrier_35,30,"[46.856, 7.6160000000000005, 138.88, 216.38400000000001]","[71, 37, 68, 79]",0.17876033152190948
pug_56,25,"[77.88598574821853, 1.0641330166270784, 94.17577197149643, 144.72209026128266]","[86, 27, 73, 71]",0.38028324702166355
Russian_Blue_36,27,"[50.888, 38.08, 117.824, 103.936]","[74, 61, 73, 67]",0.39939065727657913
wheaten_terrier_74,35,"[12.444444444444443, 37.33333333333333, 164.37037037037035, 133.25925925925924]","[87, 41, 78, 69]",0.2457099620464126
Bengal_56,5,"[56.448, 80.416, 130.816, 88.70400000000001]","[80, 96, 81, 68]",0.474667898759753
Russian_Blue_60,27,"[66.304, 53.576, 66.304, 128.576]","[57, 57, 72, 74]",0.5035495844382681
basset_hound_4,4,"[60.296, 34.496, 124.992, 189.056]","[61, 43, 72, 73]",0.22242452630035348
boxer_52,8,"[61.376000000000005, 42.824, 136.192, 142.016]","[85, 71, 79, 76]",0.3104215118618426
english_cocker_spaniel_26,12,"[3.584, 58.504000000000005, 188.16, 118.72]","[84, 98, 101, 69]",0.31197462559821776
shiba_inu_58,31,"[85.568, 64.232, 71.232, 110.208]","[84, 72, 71, 69]",0.6019716015191843
Siamese_36,32,"[45.248, 37.0, 176.512, 148.288]","[61, 95, 73, 72]",0.200805273034728
Russian_Blue_31,27,"[34.272, 39.424, 147.392, 184.576]","[72, 80, 80, 79]",0.23231001684469935
Russian_Blue_92,27,"[43.008, 56.263999999999996, 108.416, 101.248]","[50, 69, 73, 75]",0.49877455564705947
Bombay_2,7,"[43.985454545454544, 35.25818181818182, 96.11636363636364, 147.43272727272728]","[40, 36, 72, 69]",0.3248721480314832
saint_bernard_49,28,"[23.744, 54.472, 129.92000000000002, 132.16]","[72, 63, 76, 67]",0.29655984983122413
wheaten_terrier_89,35,"[55.328, 0.0, 138.43200000000002, 203.392]","[68, 0, 68, 98]",0.23668167172775614
havanese_195,16,"[61.52, 16.128, 105.28, 180.992]","[73, 39, 77, 74]",0.2990316722591712
yorkshire_terrier_69,36,"[28.448, 17.024, 167.552, 203.84]","[80, 52, 65, 69]",0.13131774625434592
Persian_64,23,"[0.0, 64.328, 169.344, 121.408]","[89, 82, 65, 61]",0.19285285517153034
japanese_chin_197,17,"[0.0, 67.872, 221.76, 128.12800000000001]","[74, 74, 77, 71]",0.19240741896991898
Birman_7,6,"[39.872, 29.792, 184.12800000000001, 165.76]","[71, 75, 95, 75]",0.23344538607019055
great_pyrenees_60,15,"[55.552, 82.696, 127.68, 103.04]","[56, 94, 103, 67]",0.5245456663786796
newfoundland_80,22,"[0.0, 58.056, 188.608, 120.06400000000001]","[33, 69, 74, 69]",0.225479930667449
american_bulldog_220,1,"[38.528, 44.168, 185.024, 142.464]","[57, 59, 81, 74]",0.2273963759403894
samoyed_26,29,"[10.304, 42.824, 163.52, 142.464]","[75, 75, 77, 73]",0.2412890274034142
Russian_Blue_99,27,"[74.184, 68.992, 109.76, 132.608]","[96, 76, 73, 77]",0.38618887769876287
japanese_chin_38,17,"[95.872, 38.344, 105.72800000000001, 147.392]","[108, 45, 79, 73]",0.37007182556256235
leonberger_24,19,"[0.0, 28.712, 205.632, 186.368]","[76, 44, 73, 77]",0.14667346138508822
german_shorthaired_23,14,"[37.896, 25.536, 123.2, 198.464]","[83, 36, 76, 72]",0.22379668058481345
Maine_Coon_268,26,"[0.0, 28.448, 209.66400000000002, 166.656]","[27, 75, 93, 78]",0.20760257227891157
english_setter_19,13,"[70.08, 11.648, 104.83200000000001, 202.94400000000002]","[84, 26, 62, 71]",0.20690927110924742
pomeranian_40,24,"[23.296, 27.544, 192.64000000000001, 179.648]","[48, 72, 74, 73]",0.15609382526715956
Sphynx_41,33,"[0.0, 28.448, 165.312, 166.656]","[35, 46, 112, 94]",0.38213827798800265
Bengal_80,5,"[13.888, 33.6, 141.12, 185.024]","[43, 73, 83, 109]",0.34648780747742425
Birman_197,6,"[0.0, 35.25773195876289, 224.0, 151.42268041237114]","[45, 65, 131, 89]",0.3437338911258948
great_pyrenees_82,15,"[0.0, 55.368, 176.512, 116.48]","[87, 55, 75, 71]",0.25730875378000134
pomeranian_62,24,"[47.04, 28.0, 138.43200000000002, 167.552]","[63, 46, 72, 67]",0.20797981593343426
Maine_Coon_28,20,"[37.0, 12.096, 137.536, 211.904]","[78, 39, 71, 76]",0.18514687950918435
Sphynx_31,33,"[73.024, 31.584, 143.808, 163.52]","[90, 51, 81, 90]",0.31000850122407175
newfoundland_86,22,"[38.0, 20.16, 118.72, 174.72]","[88, 37, 65, 66]",0.2068191663457836
saint_bernard_73,28,"[6.9688888888888885, 41.88444444444444, 149.33333333333334, 162.27555555555554]","[150, 27, 74, 63]",0.010605617936854167
pug_43,25,"[59.584, 50.888, 142.464, 126.784]","[82, 63, 65, 61]",0.2195197544065296
shiba_inu_201,31,"[88.256, 45.96, 86.912, 115.584]","[81, 77, 71, 67]",0.40551972309393314
Siamese_48,32,"[12.096, 54.472, 211.904, 131.264]","[39, 61, 73, 73]",0.19158474759312555
keeshond_67,18,"[35.84, 52.368, 169.344, 136.192]","[52, 61, 80, 66]",0.22893516742536613
american_pit_bull_terrier_200,31,"[3.7333333333333334, 51.84, 120.21333333333334, 147.84]","[44, 43, 73, 74]",0.25826734811120833
pug_95,25,"[51.52, 37.896, 168.0, 147.84]","[94, 67, 80, 66]",0.21258503401360546
staffordshire_bull_terrier_21,8,"[92.752, 112.44800000000001, 55.552, 81.08800000000001]","[90, 97, 70, 74]",0.505709145749756
english_cocker_spaniel_46,12,"[57.04, 23.744, 115.136, 179.20000000000002]","[93, 48, 76, 80]",0.29468256174064955
Bombay_93,7,"[47.09090909090909, 17.636363636363637, 110.72727272727272, 159.72727272727272]","[72, 61, 77, 73]",0.31781903584348975
Siamese_238,32,"[0.0, 37.0, 206.08, 145.6]","[128, 39, 70, 74]",0.1726364667940755
boxer_56,8,"[137.088, 34.056, 64.96000000000001, 173.376]","[130, 36, 72, 75]",0.41278248892233027
american_pit_bull_terrier_66,4,"[29.12, 88.208, 30.016000000000002, 40.768]","[55, 81, 68, 69]",0.029339520252441995
Ragdoll_260,26,"[62.72, 28.896, 103.04, 166.208]","[72, 37, 76, 75]",0.3328258746953604
american_bulldog_20,1,"[40.096000000000004, 5.824, 145.15200000000002, 215.936]","[67, 19, 73, 78]",0.18166421493101617
english_cocker_spaniel_66,12,"[23.448, 56.0, 160.38400000000001, 168.0]","[77, 81, 73, 80]",0.21674172462281
Maine_Coon_241,20,"[60.85333333333333, 33.6, 106.02666666666667, 152.32]","[86, 49, 76, 88]",0.41411811203354576
Russian_Blue_53,27,"[51.52, 73.24799999999999, 96.32000000000001, 107.968]","[97, 66, 76, 71]",0.2581701048185615
shiba_inu_79,31,"[88.70400000000001, 41.24, 135.296, 142.912]","[90, 64, 76, 71]",0.27907329942917813
beagle_50,3,"[9.408, 55.816, 120.96000000000001, 116.928]","[70, 87, 75, 69]",0.2748849622635425
Sphynx_43,33,"[59.400000000000006, 12.544, 124.544, 203.84]","[82, 38, 64, 70]",0.17646793083586507
Persian_54,23,"[53.576, 46.144, 132.16, 173.376]","[76, 56, 60, 54]",0.1414021461954904
samoyed_27,29,"[48.160000000000004, 35.120000000000005, 146.72000000000003, 163.52]","[46, 35, 70, 68]",0.190708623935108
basset_hound_66,4,"[132.608, 97.48, 55.104, 80.64]","[122, 84, 71, 68]",0.47935509393647185
pug_75,25,"[45.512, 15.68, 132.608, 197.12]","[71, 38, 75, 70]",0.20084401187916812
english_setter_88,12,"[49.536, 21.056, 150.08, 202.94400000000002]","[90, 69, 79, 78]",0.20231247213721898
Russian_Blue_205,27,"[37.856, 0.0, 153.66400000000002, 223.552]","[104, 0, 70, 90]",0.18339599857774688
wheaten_terrier_195,35,"[166.208, 108.336, 51.072, 69.888]","[158, 102, 66, 66]",0.6246535021492432
Bengal_77,5,"[75.712, 28.0, 112.44800000000001, 154.56]","[109, 85, 72, 74]",0.30655991826836393
leonberger_37,19,"[26.032, 40.768, 156.352, 183.232]","[60, 56, 83, 92]",0.2665392410458274
Abyssinian_83,0,"[50.432, 50.624, 118.272, 144.256]","[89, 62, 76, 101]",0.4499032594051172
yorkshire_terrier_191,36,"[63.432, 61.376000000000005, 121.85600000000001, 138.43200000000002]","[76, 66, 76, 88]",0.39647230251323823
boxer_53,8,"[35.84, 45.328, 116.928, 124.992]","[90, 41, 75, 77]",0.2881795873184517
Bengal_46,5,"[2.24, 28.896, 221.312, 167.104]","[69, 72, 104, 92]",0.2587196159683007
Siamese_225,32,"[6.720000000000001, 28.453333333333333, 217.28, 178.45333333333335]","[21, 28, 73, 73]",0.13646629460873874
havanese_45,16,"[17.024, 14.784, 167.552, 209.216]","[74, 51, 81, 75]",0.17330128043528098
Bengal_26,5,"[1.792, 103.752, 216.38400000000001, 39.424]","[19, 88, 69, 68]",0.25901114925265184
Siamese_216,32,"[49.28, 28.0, 147.84, 167.25333333333333]","[88, 61, 75, 77]",0.2335528938137755
Bengal_201,5,"[0.0, 54.128, 173.824, 132.608]","[94, 80, 69, 71]",0.21253378411696594
wheaten_terrier_48,35,"[30.912, 87.624, 46.592, 65.856]","[25, 77, 72, 70]",0.5178753295895981
staffordshire_bull_terrier_9,1,"[59.808, 29.12, 86.912, 194.88]","[76, 41, 70, 70]",0.2893004206659557
samoyed_74,29,"[78.848, 67.424, 104.83200000000001, 107.968]","[93, 77, 70, 68]",0.4205503751665577
japanese_chin_55,17,"[15.232000000000001, 28.448, 199.808, 156.352]","[96, 70, 81, 74]",0.19186706180217086
Maine_Coon_91,20,"[34.496, 37.0, 175.168, 149.184]","[85, 63, 88, 74]",0.249193880450731
British_Shorthair_58,9,"[28.896, 37.184, 167.104, 184.12800000000001]","[83, 77, 79, 77]",0.19770203278567838
boxer_85,34,"[77.952, 62.984, 56.0, 97.664]","[74, 59, 93, 76]",0.47421912334107214
pug_94,25,"[21.504, 42.376, 185.92000000000002, 143.36]","[125, 92, 71, 64]",0.17048423284976638
Russian_Blue_57,27,"[75.712, 50.096000000000004, 98.56, 133.504]","[81, 60, 75, 75]",0.42749156890868
pug_24,25,"[32.256, 49.992000000000004, 156.352, 135.296]","[88, 58, 66, 64]",0.19968043385402892
Birman_96,6,"[6.272, 44.616, 215.04, 140.672]","[82, 91, 83, 72]",0.19755302100935918
shiba_inu_80,31,"[5.376, 22.448, 128.12800000000001, 170.68800000000002]","[31, 62, 80, 77]",0.28166551296472553
scottish_terrier_9,30,"[40.136, 21.504, 133.504, 201.6]","[83, 61, 74, 76]",0.20895872331035326
chihuahua_196,24,"[48.53333333333334, 53.266666666666666, 158.29333333333335, 163.52]","[53, 67, 67, 70]",0.18119213390318645
beagle_42,4,"[64.96000000000001, 32.752, 157.248, 153.66400000000002]","[72, 65, 83, 71]",0.24388167918858256
havanese_8,16,"[42.16, 26.88, 131.712, 158.592]","[82, 33, 77, 72]",0.26540958393042446
american_bulldog_31,1,"[37.032, 3.584, 141.12, 220.416]","[55, 25, 95, 78]",0.23822455448497631
Maine_Coon_26,20,"[37.448, 12.544, 148.736, 211.45600000000002]","[64, 48, 83, 78]",0.20584322844603944
samoyed_29,29,"[40.584, 38.528, 144.256, 185.472]","[68, 64, 79, 73]",0.21554487970699127
great_pyrenees_81,15,"[45.696, 49.504000000000005, 103.936, 133.504]","[76, 48, 76, 76]",0.3871992105563512
staffordshire_bull_terrier_6,34,"[68.344, 44.352000000000004, 89.60000000000001, 150.08]","[89, 54, 74, 72]",0.359416126042632
Russian_Blue_232,9,"[4.48, 28.746666666666666, 219.52, 166.50666666666666]","[51, 55, 78, 72]",0.1536460424748283
great_pyrenees_33,15,"[5.824, 55.775999999999996, 139.776, 139.328]","[67, 67, 70, 68]",0.24441955084037073
Birman_97,6,"[0.0, 41.584, 190.848, 143.808]","[60, 74, 95, 72]",0.24922146362823133
american_bulldog_38,1,"[61.568, 23.744, 130.816, 188.608]","[64, 30, 90, 76]",0.2772267453983187
yorkshire_terrier_56,36,"[24.64, 28.0, 199.36, 163.968]","[35, 38, 73, 70]",0.15632332206229332
Siamese_27,32,"[45.96, 28.224, 121.408, 161.28]","[92, 38, 73, 75]",0.279612320597058
german_shorthaired_31,34,"[63.616, 44.088, 111.552, 119.616]","[63, 53, 77, 68]",0.38804622174716263
Birman_71,6,"[35.84, 30.688, 128.12800000000001, 150.528]","[80, 39, 69, 66]",0.2361194091304104
