index,pred_class,true_bbox,cam_bboxes,efficientnet_iou
Bengal_196,5,"[2.245614035087719, 32.98245614035088, 221.19298245614033, 146.52631578947367]","[69, 47, 155, 110]",0.5231603837537511
great_pyrenees_5,15,"[54.656, 39.24, 102.144, 146.94400000000002]","[64, 23, 97, 106]",0.4910898205741958
saint_bernard_2,28,"[35.392, 29.344, 136.64000000000001, 139.328]","[56, 46, 108, 94]",0.5332555113658978
american_pit_bull_terrier_59,2,"[46.368, 16.576, 145.15200000000002, 206.528]","[66, 0, 122, 156]",0.5315502748956734
Birman_57,32,"[38.528, 28.0, 185.024, 163.968]","[34, 32, 112, 99]",0.3455995820418649
great_pyrenees_26,15,"[5.824, 59.808, 154.112, 117.376]","[63, 50, 121, 85]",0.3456831539547593
american_bulldog_75,2,"[28.448, 25.984, 166.656, 198.016]","[32, 16, 113, 99]",0.2947312466099194
beagle_43,4,"[61.824, 56.672, 97.664, 139.328]","[63, 53, 108, 88]",0.543359509398444
great_pyrenees_30,15,"[70.336, 37.896, 95.424, 148.736]","[57, 56, 98, 98]",0.5352980046429249
saint_bernard_197,28,"[49.728, 47.712, 129.024, 124.992]","[35, 36, 108, 92]",0.4031701869273813
chihuahua_41,10,"[75.712, 49.096000000000004, 134.848, 136.64000000000001]","[61, 59, 103, 98]",0.4354984081183595
chihuahua_70,10,"[29.568, 38.792, 182.784, 146.94400000000002]","[74, 66, 124, 107]",0.49398689544415314
British_Shorthair_248,9,"[53.77333333333333, 41.81333333333333, 100.80000000000001, 139.62666666666667]","[42, 38, 100, 102]",0.5548844938171213
British_Shorthair_212,9,"[5.688000000000001, 8.512, 210.112, 215.488]","[33, 35, 142, 113]",0.3543992880632387
Persian_56,23,"[0.0, 20.896, 223.552, 181.888]","[34, 60, 160, 120]",0.472191996338107
Birman_91,6,"[6.272, 55.856, 212.352, 107.072]","[31, 72, 140, 87]",0.5356918236019581
japanese_chin_84,17,"[51.296, 21.504, 137.536, 202.496]","[56, 28, 103, 103]",0.3809268725560473
Bombay_49,7,"[0.0, 26.74074074074074, 224.0, 136.19753086419752]","[92, 67, 132, 92]",0.39805630373977
Ragdoll_6,26,"[9.706666666666667, 57.266666666666666, 176.21333333333334, 112.37333333333333]","[92, 40, 132, 90]",0.274887700652894
saint_bernard_76,28,"[46.368, 56.448, 128.576, 101.248]","[68, 65, 105, 88]",0.709783022857319
Maine_Coon_222,23,"[0.0, 26.48, 223.25333333333333, 174.72]","[36, 68, 144, 106]",0.39131616114415924
newfoundland_56,22,"[144.256, 108.68, 79.744, 65.856]","[40, 62, 130, 108]",0.08912223724793318
Egyptian_Mau_8,11,"[22.400000000000002, 56.04, 198.24, 130.66666666666669]","[25, 72, 128, 96]",0.4743786134308445
japanese_chin_27,17,"[35.392, 54.472, 135.296, 131.264]","[54, 68, 130, 93]",0.5712319097472566
japanese_chin_79,17,"[28.672, 81.312, 136.192, 89.152]","[61, 73, 89, 87]",0.5436634639714688
Abyssinian_216,0,"[32.85333333333333, 28.746666666666666, 191.14666666666668, 167.25333333333333]","[58, 68, 142, 130]",0.5635284518261773
havanese_55,16,"[25.984, 44.128, 135.296, 141.568]","[61, 36, 100, 93]",0.42507446243598584
havanese_2,36,"[0.0, 6.272, 215.488, 180.544]","[79, 51, 145, 97]",0.33322660258051245
samoyed_197,29,"[44.576, 32.704, 140.224, 189.504]","[55, 28, 103, 109]",0.3970241043623511
Abyssinian_201,0,"[70.93333333333334, 90.72, 150.08, 105.28]","[75, 87, 109, 88]",0.5668626018628866
samoyed_58,29,"[54.472, 57.344, 107.968, 162.17600000000002]","[69, 52, 103, 105]",0.4897636030207024
wheaten_terrier_193,35,"[25.088, 68.016, 187.71200000000002, 111.552]","[105, 63, 119, 87]",0.39358558092239365
Bengal_4,5,"[36.288000000000004, 37.856, 187.71200000000002, 142.912]","[43, 53, 119, 113]",0.5012618710501086
Abyssinian_91,0,"[51.44274809160305, 0.8549618320610687, 107.72519083969465, 221.43511450381678]","[48, 0, 99, 141]",0.5483694058192045
english_setter_4,3,"[28.448, 73.92, 149.632, 117.824]","[77, 64, 117, 81]",0.3606362476510629
keeshond_21,18,"[67.2, 70.112, 63.168, 92.288]","[61, 59, 96, 89]",0.5204386891318828
Ragdoll_80,20,"[29.344, 31.808, 166.208, 192.192]","[54, 47, 108, 115]",0.3888072603176569
basset_hound_72,3,"[46.856, 74.368, 138.88, 149.632]","[60, 89, 94, 96]",0.4342450714108321
american_bulldog_21,1,"[76.424, 20.608, 93.184, 153.216]","[64, 0, 94, 129]",0.5035099644799165
British_Shorthair_64,27,"[79.744, 61.192, 126.784, 85.568]","[67, 65, 103, 80]",0.6083901717797899
Persian_264,23,"[5.656565656565657, 27.262626262626263, 205.8989898989899, 168.56565656565655]","[119, 22, 105, 99]",0.23817536034220801
pug_78,25,"[0.0, 53.128, 180.544, 132.608]","[53, 58, 135, 102]",0.5266553398499959
leonberger_21,19,"[10.304, 72.84, 211.45600000000002, 94.976]","[27, 58, 120, 97]",0.45093211136126915
english_cocker_spaniel_87,12,"[39.136, 34.048, 148.288, 189.952]","[76, 56, 129, 132]",0.48242405150538636
beagle_53,4,"[80.64, 64.68, 86.912, 100.8]","[57, 66, 99, 85]",0.5947560742444549
newfoundland_85,22,"[38.448, 56.896, 148.288, 154.56]","[39, 60, 149, 111]",0.7111409920468827
havanese_44,16,"[17.472, 42.136, 163.52, 140.224]","[71, 42, 121, 92]",0.42176620801536346
english_setter_198,13,"[27.776, 23.344, 195.776, 175.616]","[56, 39, 127, 118]",0.4358752367494188
Sphynx_24,33,"[49.13333333333333, 31.733333333333334, 137.2, 190.4]","[55, 38, 107, 108]",0.442370825881373
Birman_89,6,"[0.896, 45.512, 222.656, 140.672]","[26, 47, 105, 87]",0.29165302609560917
great_pyrenees_61,15,"[51.52, 49.992000000000004, 168.0, 107.072]","[76, 31, 148, 96]",0.5227126529132659
Russian_Blue_203,27,"[3.584, 54.432, 220.416, 141.568]","[56, 62, 113, 119]",0.43094038120322997
english_setter_44,13,"[78.848, 71.048, 85.568, 77.056]","[68, 64, 97, 79]",0.760121860873693
yorkshire_terrier_37,36,"[7.168, 38.344, 196.672, 146.048]","[45, 66, 120, 97]",0.40524235638607503
pomeranian_3,24,"[45.248, 28.0, 131.712, 152.768]","[63, 69, 121, 90]",0.4941657657628321
basset_hound_36,3,"[42.56, 48.647999999999996, 121.408, 136.64000000000001]","[55, 66, 116, 103]",0.648263704401994
japanese_chin_28,17,"[0.448, 38.344, 221.76, 147.392]","[50, 65, 157, 94]",0.45151312689578
english_cocker_spaniel_1,12,"[37.896, 34.496, 146.048, 189.504]","[55, 58, 132, 166]",0.7594635992516808
British_Shorthair_68,9,"[24.192, 75.08, 170.68800000000002, 86.016]","[107, 65, 90, 84]",0.4125599028716507
english_cocker_spaniel_77,12,"[10.752, 53.984, 206.528, 134.848]","[29, 39, 115, 102]",0.3383770278472653
Bengal_3,5,"[0.448, 22.240000000000002, 222.208, 157.696]","[41, 68, 183, 92]",0.4752558124622788
chihuahua_80,10,"[75.712, 57.120000000000005, 72.128, 130.368]","[66, 63, 101, 94]",0.5595401049147468
japanese_chin_82,17,"[0.0, 84.144, 123.2, 102.144]","[34, 71, 119, 91]",0.42170224627239716
Maine_Coon_37,20,"[51.968, 53.128, 172.032, 130.816]","[40, 51, 111, 99]",0.40139680614480283
Bombay_37,7,"[0.0, 8.96, 224.00000000000003, 153.44000000000003]","[117, 27, 107, 99]",0.3081998082079546
Siamese_51,32,"[0.448, 5.136, 223.552, 216.832]","[0, 36, 192, 151]",0.5958761938817273
basset_hound_85,3,"[11.200000000000001, 47.263999999999996, 158.592, 126.784]","[70, 54, 115, 83]",0.38760173760369493
pomeranian_98,24,"[34.792, 0.0, 154.56, 221.312]","[54, 0, 134, 121]",0.47401064698894874
British_Shorthair_75,9,"[0.0, 54.472, 202.94400000000002, 112.0]","[84, 64, 140, 93]",0.4480646741793239
great_pyrenees_58,15,"[39.872, 52.68, 163.072, 133.504]","[61, 49, 163, 93]",0.5227935978122983
japanese_chin_98,17,"[34.048, 88.864, 65.856, 55.552]","[33, 67, 93, 86]",0.4574184186046511
Abyssinian_78,0,"[65.8711111111111, 34.346666666666664, 105.0311111111111, 189.65333333333334]","[59, 47, 90, 125]",0.500092235431914
Russian_Blue_97,27,"[8.064, 39.896, 198.912, 134.848]","[0, 48, 129, 106]",0.463160962935552
havanese_57,22,"[64.184, 72.57600000000001, 107.072, 120.06400000000001]","[61, 75, 118, 115]",0.8725265372645951
leonberger_76,19,"[19.0, 3.584, 184.576, 220.416]","[30, 32, 161, 138]",0.5461181566295119
Siamese_254,32,"[93.0, 55.25333333333334, 40.32, 74.66666666666667]","[67, 49, 94, 72]",0.3719183691061114
english_setter_5,13,"[44.8, 0.56, 150.64000000000001, 223.44000000000003]","[54, 0, 98, 113]",0.3268422227596598
Sphynx_213,27,"[86.61333333333334, 60.85333333333333, 107.52000000000001, 63.46666666666667]","[67, 42, 100, 91]",0.47143267826546903
Siamese_37,32,"[60.480000000000004, 44.168, 113.34400000000001, 141.12]","[53, 55, 109, 98]",0.5947437587055674
Sphynx_96,33,"[68.36, 17.92, 112.896, 174.272]","[67, 40, 104, 107]",0.5541073167213472
Russian_Blue_41,27,"[51.968, 68.36, 172.032, 103.488]","[29, 60, 123, 89]",0.38999759699091685
Russian_Blue_79,27,"[94.976, 50.44, 92.288, 90.496]","[98, 40, 94, 98]",0.8018224363193788
Abyssinian_84,0,"[68.24000000000001, 20.720000000000002, 107.52000000000001, 202.16000000000003]","[65, 30, 97, 141]",0.5956882998573174
boxer_73,8,"[2.3440000000000003, 4.48, 217.28, 215.04]","[56, 28, 132, 112]",0.3164120029455081
pomeranian_38,24,"[47.936, 4.448, 127.232, 206.976]","[61, 44, 113, 114]",0.4891780384300235
beagle_86,3,"[56.448, 57.16, 118.72, 118.72]","[78, 61, 111, 90]",0.5701113812201722
Sphynx_28,33,"[60.480000000000004, 6.72, 136.192, 215.488]","[77, 26, 113, 103]",0.39658928855797987
samoyed_9,29,"[63.84, 34.048, 104.384, 189.952]","[71, 54, 111, 110]",0.5010769283895156
yorkshire_terrier_64,36,"[54.656, 49.992000000000004, 101.248, 118.272]","[58, 54, 121, 105]",0.7138891110758723
Abyssinian_76,0,"[95.832, 80.19200000000001, 52.416000000000004, 66.752]","[81, 74, 93, 83]",0.45328058453167513
keeshond_71,18,"[25.088, 60.256, 139.328, 116.032]","[49, 70, 125, 97]",0.6548462113289502
Sphynx_93,33,"[48.832, 22.992, 137.984, 165.76]","[49, 37, 114, 113]",0.5632157955978109
american_pit_bull_terrier_203,2,"[61.6, 57.49333333333334, 101.54666666666667, 130.66666666666669]","[73, 47, 114, 105]",0.5095583673544212
yorkshire_terrier_85,36,"[6.272, 44.168, 216.832, 132.16]","[31, 66, 158, 88]",0.48519504103644545
american_pit_bull_terrier_64,1,"[74.368, 51.784, 149.632, 134.4]","[62, 52, 123, 111]",0.5716114954825005
Ragdoll_210,26,"[67.6, 4.48, 116.48, 216.53333333333333]","[75, 21, 108, 97]",0.41535492678503755
shiba_inu_83,31,"[52.864000000000004, 28.0, 171.136, 167.552]","[54, 36, 136, 119]",0.5644102298225335
Abyssinian_4,0,"[46.856, 39.872, 139.328, 184.12800000000001]","[59, 65, 112, 131]",0.5719144629710968
samoyed_22,29,"[0.0, 32.480000000000004, 223.552, 162.624]","[62, 53, 138, 104]",0.3947746226134171
staffordshire_bull_terrier_66,34,"[67.648, 50.304, 142.016, 133.504]","[69, 58, 136, 108]",0.7746956360932366
english_setter_3,13,"[17.024, 37.856, 186.368, 157.696]","[87, 76, 108, 107]",0.39320181248717806
Egyptian_Mau_22,11,"[30.912, 52.232, 172.48, 127.232]","[64, 68, 111, 82]",0.4147646488858942
keeshond_86,18,"[111.552, 68.32, 61.376000000000005, 115.136]","[97, 64, 90, 98]",0.5672062527853926
samoyed_1,29,"[59.136, 49.544, 150.976, 127.68]","[56, 61, 110, 94]",0.5132599693554467
english_setter_53,13,"[34.944, 82.928, 125.44, 84.224]","[64, 73, 107, 89]",0.61132657092024
german_shorthaired_69,14,"[60.744, 8.96, 89.60000000000001, 193.984]","[60, 0, 103, 143]",0.5975121649857762
keeshond_64,18,"[76.608, 67.568, 147.392, 116.032]","[101, 65, 107, 92]",0.5506844406438123
havanese_50,16,"[58.504000000000005, 42.56, 114.24000000000001, 166.208]","[64, 34, 110, 84]",0.40969166881689145
leonberger_198,19,"[0.0, 57.16, 179.648, 118.272]","[42, 102, 90, 79]",0.30387823178036305
Russian_Blue_76,27,"[6.272, 54.879999999999995, 203.392, 124.096]","[63, 59, 121, 103]",0.49377710045873663
samoyed_6,29,"[43.008, 37.0, 124.992, 149.184]","[66, 39, 104, 97]",0.5251367549099435
german_shorthaired_92,14,"[62.048, 34.944, 110.208, 183.68]","[56, 32, 114, 125]",0.6181124438509769
basset_hound_198,3,"[40.584, 0.0, 141.568, 150.08]","[82, 59, 105, 88]",0.40664952845911817
leonberger_25,19,"[34.496, 39.688, 189.056, 146.048]","[40, 54, 143, 110]",0.5696953092688534
pug_65,25,"[0.448, 48.088, 191.744, 152.32]","[35, 59, 152, 114]",0.5932936842961485
staffordshire_bull_terrier_91,34,"[55.552, 70.6, 80.19200000000001, 100.352]","[61, 57, 104, 103]",0.5532781220106102
Bengal_20,5,"[55.144, 12.992, 105.28, 158.144]","[68, 91, 92, 76]",0.4199550653846012
american_pit_bull_terrier_24,2,"[66.752, 57.84, 79.296, 135.744]","[61, 55, 88, 95]",0.6184746581372886
shiba_inu_22,31,"[68.992, 33.824, 146.048, 153.66400000000002]","[73, 38, 111, 105]",0.5193313376903282
beagle_8,4,"[7.792, 0.0, 208.32, 221.76]","[34, 37, 167, 142]",0.5133228959553844
great_pyrenees_89,15,"[40.768, 47.68, 134.4, 142.464]","[25, 39, 111, 116]",0.46875945013490194
chihuahua_23,10,"[19.712, 32.032, 171.136, 163.968]","[108, 35, 116, 94]",0.24978936755811076
keeshond_28,18,"[72.128, 42.784, 149.184, 152.768]","[70, 70, 154, 117]",0.7473888006662793
boxer_41,8,"[69.03999999999999, 17.472, 87.36, 198.016]","[57, 0, 101, 106]",0.3815231136621747
Sphynx_243,33,"[3.982222222222222, 27.977777777777778, 220.01777777777778, 173.22666666666666]","[0, 38, 159, 115]",0.46218894578764613
boxer_36,14,"[53.576, 5.376, 128.576, 218.624]","[67, 28, 100, 141]",0.5016044329352808
Maine_Coon_47,20,"[0.0, 90.75999999999999, 81.08800000000001, 72.57600000000001]","[0, 78, 107, 82]",0.6207670054178
pug_1,25,"[39.424, 41.888, 184.12800000000001, 143.36]","[39, 48, 119, 87]",0.3902669171562911
samoyed_69,29,"[48.832, 70.112, 127.232, 85.12]","[24, 54, 114, 82]",0.41076331829389284
leonberger_98,19,"[117.376, 49.992000000000004, 62.272, 124.096]","[101, 36, 99, 104]",0.4513327133733255
boxer_89,8,"[64.96000000000001, 60.744, 112.896, 124.992]","[53, 56, 107, 103]",0.591258765596094
Russian_Blue_80,27,"[43.008, 60.744, 180.096, 125.888]","[49, 79, 115, 93]",0.4717287959893683
Ragdoll_49,26,"[37.896, 0.0, 142.912, 224.0]","[61, 33, 111, 113]",0.391818291775958
german_shorthaired_7,14,"[70.6, 15.232000000000001, 95.424, 159.488]","[63, 0, 100, 121]",0.556990323755086
shiba_inu_69,31,"[37.896, 75.264, 110.208, 148.288]","[36, 85, 95, 113]",0.6354349785696003
scottish_terrier_76,30,"[125.888, 64.88, 75.712, 120.512]","[130, 56, 94, 90]",0.4932223006979843
shiba_inu_39,31,"[24.782978723404256, 42.58723404255319, 185.39574468085107, 144.88510638297873]","[29, 49, 110, 92]",0.37675324947916516
staffordshire_bull_terrier_86,1,"[61.824, 59.120000000000005, 155.45600000000002, 133.952]","[60, 56, 143, 116]",0.742045680377068
staffordshire_bull_terrier_47,34,"[17.472, 29.823999999999998, 206.08, 170.24]","[29, 31, 120, 103]",0.35230679085135197
american_bulldog_47,1,"[49.056, 27.776, 95.872, 180.544]","[58, 30, 97, 113]",0.5324839097451338
samoyed_36,29,"[60.704, 14.336, 124.992, 208.32]","[74, 32, 109, 96]",0.401869037590756
Birman_26,6,"[86.28, 20.608, 90.496, 198.464]","[84, 26, 99, 97]",0.46729154887606156
Bengal_81,5,"[83.776, 63.088, 77.504, 86.912]","[70, 65, 95, 84]",0.7933927180394094
Persian_256,23,"[15.186440677966102, 61.72542372881356, 136.67796610169492, 132.8813559322034]","[56, 62, 104, 94]",0.4761133534414508
german_shorthaired_192,14,"[60.032000000000004, 71.048, 99.008, 114.688]","[58, 75, 101, 103]",0.8814784741638487
american_pit_bull_terrier_6,8,"[0.0, 61.152, 106.176, 133.504]","[0, 56, 120, 101]",0.6313844176962787
great_pyrenees_25,15,"[31.36, 33.824, 174.72, 162.17600000000002]","[68, 41, 156, 108]",0.49264189507355555
newfoundland_21,22,"[57.792, 47.752, 108.416, 138.43200000000002]","[39, 55, 128, 100]",0.6389949706041188
keeshond_6,18,"[4.032, 0.0, 219.96800000000002, 224.0]","[64, 34, 160, 137]",0.4448699031547446
Ragdoll_48,26,"[61.792, 5.376, 132.608, 215.936]","[71, 27, 116, 103]",0.4172539307370924
german_shorthaired_44,14,"[70.152, 73.024, 116.032, 150.976]","[71, 77, 114, 147]",0.9566134728412178
Russian_Blue_69,27,"[0.0, 63.84, 41.664, 95.424]","[0, 39, 92, 93]",0.29300861977906445
pug_74,4,"[67.936, 17.92, 73.47200000000001, 126.784]","[74, 16, 83, 101]",0.6060993946806775
keeshond_41,18,"[47.04, 28.896, 115.136, 137.536]","[63, 33, 111, 97]",0.5664772942299088
Sphynx_73,33,"[88.256, 41.44, 102.592, 86.464]","[81, 45, 87, 88]",0.6667491477741125
Russian_Blue_226,7,"[1.4933333333333334, 0.0, 221.76000000000002, 203.84]","[112, 47, 112, 106]",0.26042731581453704
Ragdoll_53,6,"[29.12, 28.672, 194.88, 195.328]","[41, 61, 142, 107]",0.3991538732307222
Persian_7,23,"[1.344, 38.752, 177.856, 157.248]","[53, 67, 112, 102]",0.4084741175421277
saint_bernard_62,28,"[35.84, 56.672, 128.576, 139.328]","[91, 37, 98, 91]",0.24248511187023788
pomeranian_42,24,"[29.12, 37.448, 121.408, 130.368]","[61, 57, 109, 102]",0.5126263988225461
Egyptian_Mau_7,11,"[40.96, 47.36, 149.12, 138.24]","[55, 89, 125, 84]",0.5093539505841678
Persian_221,26,"[30.613333333333333, 29.493333333333332, 165.76000000000002, 166.50666666666666]","[58, 60, 132, 116]",0.5547796927521463
Siamese_77,32,"[1.344, 35.616, 180.992, 152.32]","[61, 52, 120, 104]",0.4526872630240215
Bombay_71,7,"[95.76, 30.8, 111.44000000000001, 138.88000000000002]","[105, 43, 119, 103]",0.611755999260588
Sphynx_75,33,"[38.528, 49.928, 142.464, 118.272]","[49, 65, 107, 95]",0.6032819174428633
german_shorthaired_85,14,"[55.528, 28.224, 95.872, 159.04]","[61, 21, 98, 135]",0.6824168159455184
scottish_terrier_21,30,"[59.136, 44.576, 130.816, 109.312]","[66, 58, 105, 92]",0.6755358797038915
keeshond_70,18,"[0.896, 77.872, 121.408, 107.968]","[0, 84, 119, 95]",0.8504226310359272
yorkshire_terrier_19,16,"[37.448, 9.856, 147.84, 214.144]","[58, 29, 139, 126]",0.4840321020984966
saint_bernard_40,28,"[45.248, 46.408, 147.84, 139.776]","[62, 58, 130, 101]",0.6353896909142445
Ragdoll_81,6,"[28.448, 0.0, 167.104, 224.0]","[39, 35, 134, 122]",0.43674683345187937
Bombay_56,7,"[0.0, 28.896, 196.672, 166.656]","[66, 38, 121, 98]",0.36178283519484655
Persian_40,23,"[0.0, 37.448, 224.0, 146.94400000000002]","[45, 59, 142, 102]",0.44003643759332994
beagle_45,1,"[60.480000000000004, 73.736, 100.8, 95.424]","[52, 67, 86, 94]",0.6184571495642243
Birman_86,6,"[17.472, 73.736, 190.4, 97.21600000000001]","[83, 69, 104, 87]",0.45022861869580905
saint_bernard_37,28,"[75.52799999999999, 94.528, 93.184, 64.06400000000001]","[54, 73, 112, 83]",0.5730991734632415
Siamese_29,32,"[39.688, 34.944, 145.6, 163.072]","[79, 44, 106, 113]",0.5044795152845585
Siamese_87,32,"[0.448, 52.68, 145.15200000000002, 125.44]","[40, 62, 122, 96]",0.5124589644601945
leonberger_49,19,"[0.0, 28.0, 224.0, 167.104]","[42, 36, 165, 122]",0.5377852799967171
shiba_inu_27,31,"[45.696, 68.136, 64.06400000000001, 94.08]","[22, 54, 103, 97]",0.49568874030665544
saint_bernard_74,28,"[58.688, 36.064, 140.224, 149.632]","[56, 20, 108, 97]",0.3716472929626679
english_cocker_spaniel_24,12,"[37.448, 12.992, 106.624, 211.008]","[39, 31, 115, 132]",0.5825316658300893
Ragdoll_204,26,"[1.792, 58.912, 219.072, 113.34400000000001]","[78, 55, 146, 90]",0.4790845174318487
miniature_pinscher_47,21,"[110.47200000000001, 95.424, 58.24, 99.456]","[95, 100, 93, 93]",0.6001464306232536
samoyed_38,29,"[103.04, 37.0, 120.96000000000001, 149.184]","[111, 55, 113, 100]",0.6262019530868737
boxer_81,8,"[39.424, 38.344, 93.184, 133.504]","[64, 30, 95, 100]",0.4017565751230561
miniature_pinscher_9,31,"[39.688, 6.72, 117.376, 213.248]","[81, 0, 95, 98]",0.2534256608370195
newfoundland_74,22,"[38.0, 48.384, 119.168, 175.616]","[53, 56, 107, 122]",0.5973915253940928
Birman_82,6,"[3.5, 39.5, 220.5, 149.5]","[26, 37, 132, 98]",0.3786182506250986
Maine_Coon_2,20,"[21.0, 11.200000000000001, 180.69333333333333, 206.82666666666668]","[55, 37, 130, 113]",0.39307292773450936
japanese_chin_40,17,"[78.4, 70.6, 72.128, 79.296]","[54, 56, 103, 82]",0.5225074242543496
Siamese_35,32,"[44.168, 40.32, 141.12, 180.544]","[68, 83, 121, 106]",0.4805428367253807
Abyssinian_223,0,"[60.480000000000004, 48.16, 119.46666666666667, 147.09333333333333]","[71, 65, 102, 105]",0.6094663535623641
Russian_Blue_84,9,"[42.112, 38.792, 152.768, 147.392]","[57, 41, 116, 122]",0.628509020219342
Bombay_96,7,"[14.336, 50.848, 208.768, 120.96000000000001]","[34, 81, 106, 81]",0.34000489949198565
Maine_Coon_34,20,"[5.376, 32.304, 218.624, 168.448]","[32, 51, 122, 100]",0.33128070044507163
pomeranian_76,24,"[62.496, 21.504, 133.504, 202.496]","[68, 38, 120, 112]",0.4971512570104956
japanese_chin_5,17,"[2.688, 29.344, 220.864, 166.656]","[50, 54, 123, 94]",0.3141138442306845
Russian_Blue_81,27,"[5.824, 30.688, 212.352, 155.008]","[85, 70, 139, 91]",0.3623431207705791
Abyssinian_88,0,"[0.0, 39.616, 191.296, 148.736]","[50, 43, 121, 92]",0.39124717157114824
basset_hound_60,3,"[99.904, 39.344, 81.536, 144.704]","[93, 66, 98, 97]",0.5904174452669919
boxer_59,1,"[37.448, 24.64, 133.504, 198.912]","[47, 31, 127, 103]",0.4751506343049963
Persian_86,23,"[38.344, 39.872, 131.264, 184.12800000000001]","[49, 47, 90, 105]",0.39099061967279625
