index,pred_class,true_bbox,cam_bboxes,vggnet_iou
havanese_29,16,"[41.664, 42.376, 113.792, 139.776]","[41, 60, 62, 41]",0.15783824967828602
Egyptian_Mau_92,11,"[52.02452316076294, 59.81471389645777, 117.7983651226158, 133.66757493188013]","[43, 61, 110, 120]",0.720020603168058
samoyed_50,29,"[85.568, 31.584, 138.43200000000002, 164.416]","[133, 56, 63, 56]",0.1550058199518531
german_shorthaired_66,14,"[57.568, 28.672, 136.64000000000001, 194.43200000000002]","[76, 42, 84, 117]",0.36992999870492876
Sphynx_25,33,"[37.448, 26.432000000000002, 121.85600000000001, 197.568]","[72, 55, 83, 74]",0.2551210482066976
Russian_Blue_9,33,"[36.654545454545456, 40.96, 102.63272727272728, 141.7309090909091]","[50, 23, 51, 50]",0.10567972761937364
great_pyrenees_78,15,"[61.120000000000005, 41.216, 103.936, 156.352]","[76, 29, 70, 71]",0.24055576999400824
chihuahua_200,10,"[38.08, 42.18666666666667, 127.68, 151.57333333333335]","[103, 37, 74, 67]",0.18987391534036022
havanese_94,17,"[69.44, 70.56, 97.664, 83.776]","[73, 67, 90, 84]",0.8514873183367636
havanese_20,16,"[22.400000000000002, 39.688, 176.96, 146.048]","[109, 59, 78, 57]",0.1720278393449482
Ragdoll_263,26,"[0.8145454545454546, 19.330909090909092, 213.00363636363636, 187.75272727272727]","[62, 74, 85, 77]",0.1636576757021747
pomeranian_88,24,"[71.232, 93.408, 87.36, 102.144]","[77, 95, 71, 53]",0.42170498217843144
Ragdoll_74,26,"[19.712, 42.824, 203.84, 142.464]","[50, 67, 89, 72]",0.22066220744984705
keeshond_30,18,"[60.480000000000004, 58.464, 101.696, 128.576]","[77, 73, 76, 76]",0.4417366188213455
chihuahua_63,10,"[58.016000000000005, 21.504, 137.536, 202.048]","[57, 46, 70, 65]",0.16097554793331434
american_bulldog_23,1,"[21.056, 37.448, 151.872, 147.392]","[98, 42, 70, 103]",0.322094745919456
Persian_260,23,"[0.0, 52.98461538461538, 220.55384615384617, 141.2923076923077]","[87, 95, 71, 55]",0.12531062155116426
miniature_pinscher_196,21,"[33.973333333333336, 0.0, 141.12, 223.25333333333333]","[86, 30, 74, 79]",0.18555484186029883
beagle_69,4,"[62.72, 56.0, 161.28, 70.784]","[80, 62, 70, 58]",0.3556398495579666
pomeranian_57,24,"[28.448, 38.528, 135.744, 159.936]","[68, 59, 78, 55]",0.19760158306604111
scottish_terrier_88,30,"[58.688, 59.808, 104.384, 119.168]","[53, 68, 72, 89]",0.4558946490123443
Ragdoll_20,26,"[58.952, 14.336, 103.04, 179.20000000000002]","[88, 29, 71, 85]",0.32683865835736464
newfoundland_72,22,"[62.72, 52.192, 122.75200000000001, 143.808]","[69, 59, 63, 49]",0.17487390425677057
Maine_Coon_72,20,"[38.344, 12.544, 148.288, 199.36]","[53, 56, 100, 111]",0.3754732017726469
Bombay_9,7,"[92.736, 37.448, 131.264, 148.288]","[104, 62, 60, 63]",0.19419594523929817
english_setter_6,13,"[71.12, 29.12, 152.88000000000002, 151.20000000000002]","[35, 44, 148, 110]",0.45431563677430126
american_bulldog_96,1,"[9.408, 37.896, 192.64000000000001, 149.632]","[91, 46, 69, 111]",0.2657058517338839
shiba_inu_44,31,"[13.44, 79.56, 113.34400000000001, 105.72800000000001]","[86, 67, 63, 62]",0.14534139790940898
scottish_terrier_96,30,"[0.448, 40.24, 126.336, 146.048]","[44, 62, 85, 46]",0.2052526534565335
japanese_chin_86,17,"[16.576, 37.448, 204.73600000000002, 146.496]","[44, 61, 131, 71]",0.3101056390526418
shiba_inu_68,31,"[70.784, 39.688, 151.872, 146.048]","[74, 92, 86, 70]",0.2714083251249357
boxer_30,8,"[54.656, 57.568, 105.72800000000001, 138.43200000000002]","[92, 75, 64, 64]",0.2798552364832719
Ragdoll_99,26,"[38.08, 44.616, 185.92000000000002, 142.016]","[60, 91, 114, 83]",0.35836002382025367
japanese_chin_72,17,"[46.592, 40.136, 177.40800000000002, 146.048]","[93, 63, 105, 77]",0.3120406761247443
miniature_pinscher_38,10,"[39.872, 37.0, 107.52, 149.184]","[96, 56, 60, 55]",0.17116451008039404
pomeranian_84,17,"[22.400000000000002, 38.792, 200.256, 146.94400000000002]","[104, 69, 67, 56]",0.12750447719601832
wheaten_terrier_63,35,"[34.944, 36.96, 137.536, 159.488]","[60, 39, 105, 82]",0.3925172522756861
saint_bernard_45,28,"[40.32, 73.52000000000001, 74.816, 64.512]","[56, 66, 72, 67]",0.5735105437954253
great_pyrenees_73,15,"[31.808, 52.192, 132.608, 137.536]","[98, 35, 62, 59]",0.13427572971332477
yorkshire_terrier_70,36,"[0.0, 34.72, 222.656, 161.28]","[40, 66, 137, 100]",0.38150975723958264
beagle_67,4,"[38.976, 34.272, 176.512, 161.728]","[120, 92, 104, 75]",0.24538353099418983
Abyssinian_5,5,"[0.0, 28.0, 219.52, 166.88000000000002]","[73, 126, 87, 54]",0.12824328300009222
pomeranian_67,24,"[41.896, 4.032, 138.88, 218.624]","[61, 48, 84, 62]",0.17152737119437939
pug_27,1,"[67.2, 71.49600000000001, 70.784, 112.0]","[87, 87, 61, 52]",0.31379819710627993
samoyed_54,29,"[37.0, 22.400000000000002, 148.288, 201.6]","[83, 51, 77, 81]",0.20863117716875268
american_bulldog_89,1,"[43.456, 59.848, 105.72800000000001, 113.34400000000001]","[80, 72, 52, 56]",0.24299806678214927
american_pit_bull_terrier_201,2,"[43.22666666666667, 9.706666666666667, 103.04, 214.29333333333335]","[72, 41, 81, 63]",0.20790060451673087
Sphynx_212,33,"[35.626666666666665, 10.453333333333333, 159.78666666666666, 212.05333333333334]","[28, 0, 121, 140]",0.40643882164822465
shiba_inu_26,31,"[45.512, 6.72, 137.984, 217.28]","[58, 33, 76, 57]",0.14449072322060433
Bengal_51,20,"[149.184, 45.064, 51.072, 118.272]","[149, 99, 75, 38]",0.2792565895631524
beagle_58,4,"[55.816, 32.704, 113.792, 191.296]","[122, 28, 56, 53]",0.1024784471413282
english_setter_23,13,"[37.448, 5.824, 148.736, 218.17600000000002]","[65, 21, 89, 84]",0.23038076698109541
miniature_pinscher_23,21,"[44.800000000000004, 28.0, 130.368, 167.104]","[60, 38, 98, 72]",0.32389237445067853
basset_hound_23,3,"[4.032, 1.792, 219.96800000000002, 222.208]","[42, 77, 123, 87]",0.2189299447431147
staffordshire_bull_terrier_72,4,"[28.448, 57.792, 146.048, 158.144]","[73, 130, 67, 66]",0.19145662759881407
yorkshire_terrier_92,36,"[60.480000000000004, 38.752, 163.072, 157.248]","[73, 83, 80, 63]",0.19654681399186896
beagle_78,4,"[25.536, 82.24799999999999, 119.168, 85.12]","[84, 69, 75, 71]",0.29305652535430193
great_pyrenees_63,15,"[82.432, 87.624, 52.416000000000004, 80.19200000000001]","[74, 67, 65, 58]",0.32574345058239035
keeshond_56,18,"[60.928000000000004, 53.984, 163.072, 109.312]","[75, 60, 81, 73]",0.33171158616966423
yorkshire_terrier_86,36,"[50.176, 58.912, 111.552, 94.528]","[97, 72, 72, 66]",0.3874965042983416
basset_hound_76,3,"[52.864000000000004, 66.75999999999999, 155.008, 117.824]","[85, 88, 75, 85]",0.34905375457343535
scottish_terrier_36,30,"[20.472, 0.448, 187.71200000000002, 223.552]","[53, 26, 107, 133]",0.33912891628808245
samoyed_2,29,"[56.263999999999996, 10.752, 115.136, 193.088]","[70, 24, 68, 52]",0.15905445388859094
keeshond_25,18,"[84.672, 94.0, 120.96000000000001, 52.416000000000004]","[82, 94, 64, 58]",0.4701262300235136
Persian_83,23,"[0.448, 5.344, 223.552, 214.144]","[81, 86, 85, 63]",0.11186004892330986
yorkshire_terrier_58,36,"[0.448, 28.448, 175.616, 166.656]","[55, 65, 106, 83]",0.30060688461320995
Bengal_92,5,"[72.352, 66.304, 76.608, 82.432]","[83, 76, 71, 61]",0.6075691104623352
leonberger_95,19,"[41.664, 84.488, 79.744, 91.84]","[47, 77, 81, 72]",0.5744982764882581
chihuahua_9,10,"[62.272, 118.272, 138.43200000000002, 105.72800000000001]","[74, 76, 94, 73]",0.15521104540906344
chihuahua_95,10,"[74.144, 25.088, 107.968, 169.792]","[76, 42, 68, 60]",0.2225603945472473
Abyssinian_213,0,"[45.92, 5.226666666666667, 114.24000000000001, 197.86666666666667]","[73, 33, 73, 67]",0.2163748754218668
wheaten_terrier_2,35,"[48.384, 28.448, 175.616, 167.552]","[92, 42, 78, 110]",0.2915906477386873
samoyed_199,29,"[37.896, 1.344, 147.84, 222.656]","[71, 33, 80, 71]",0.17255278734870572
samoyed_87,29,"[61.192, 22.400000000000002, 110.656, 173.376]","[86, 50, 76, 78]",0.3089898750197753
shiba_inu_89,31,"[36.288000000000004, 40.688, 174.272, 112.0]","[138, 45, 62, 64]",0.20329468548344787
pomeranian_37,24,"[67.2, 6.824, 126.784, 168.448]","[79, 28, 76, 54]",0.19216621832177724
newfoundland_35,22,"[25.584, 13.44, 173.376, 207.424]","[68, 36, 87, 75]",0.1814397889222493
Russian_Blue_209,27,"[64.512, 51.336, 159.488, 103.488]","[69, 73, 75, 63]",0.286275252887161
samoyed_48,24,"[37.0, 17.92, 148.736, 206.08]","[75, 65, 101, 63]",0.20759169734060465
american_pit_bull_terrier_45,4,"[66.752, 64.776, 68.992, 111.104]","[68, 65, 81, 62]",0.49488031470367244
boxer_20,8,"[49.504000000000005, 21.504, 144.256, 202.496]","[78, 37, 70, 62]",0.1485728297186516
english_setter_71,13,"[90.944, 69.256, 78.4, 116.48]","[95, 88, 65, 75]",0.5338351858600583
British_Shorthair_65,9,"[28.224, 77.32, 154.112, 103.936]","[124, 91, 62, 66]",0.23679388844967747
chihuahua_66,10,"[65.224, 25.536, 104.83200000000001, 189.504]","[92, 58, 69, 58]",0.20144886809970397
Egyptian_Mau_207,11,"[0.0, 31.733333333333334, 174.72, 144.85333333333335]","[0, 108, 31, 39]",0.04776999395118872
Ragdoll_52,6,"[0.0, 17.024, 198.464, 206.976]","[49, 42, 134, 80]",0.26097148425199285
Siamese_67,32,"[49.304, 3.136, 129.92000000000002, 199.36]","[73, 0, 86, 80]",0.25258562419359726
saint_bernard_56,28,"[0.896, 36.512, 203.84, 157.696]","[84, 44, 77, 77]",0.18444690075549453
chihuahua_8,10,"[75.08, 16.576, 108.864, 176.512]","[74, 37, 66, 66]",0.22215490753069825
Siamese_22,8,"[54.92, 90.496, 121.85600000000001, 112.896]","[121, 195, 37, 29]",0.0213852343308168
Siamese_81,32,"[32.480000000000004, 29.12, 161.28, 194.88]","[71, 42, 110, 87]",0.30448377267573695
japanese_chin_1,17,"[31.136, 23.296, 138.43200000000002, 199.808]","[79, 34, 75, 64]",0.17353691443924862
english_setter_200,12,"[0.0, 45.96, 188.16, 140.224]","[65, 83, 66, 74]",0.18510834559748135
german_shorthaired_191,14,"[54.656, 79.112, 167.552, 106.624]","[98, 86, 65, 76]",0.2765173343974718
english_setter_95,13,"[0.448, 45.024, 185.024, 150.528]","[130, 66, 22, 33]",0.026067012707452403
pomeranian_4,24,"[69.44, 28.448, 120.512, 167.552]","[67, 49, 68, 57]",0.18380307914910674
staffordshire_bull_terrier_201,34,"[63.392, 7.6160000000000005, 121.85600000000001, 209.66400000000002]","[89, 38, 68, 95]",0.2528492867499563
pomeranian_47,24,"[0.0, 63.84, 172.48, 112.44800000000001]","[92, 64, 69, 57]",0.2027838981999381
chihuahua_195,10,"[57.49333333333334, 37.70666666666666, 136.64000000000001, 158.29333333333335]","[78, 61, 77, 67]",0.2385201369250143
scottish_terrier_199,30,"[48.304, 8.96, 105.72800000000001, 177.856]","[72, 110, 67, 70]",0.24941025419154553
american_pit_bull_terrier_99,21,"[36.736000000000004, 30.584, 181.888, 144.256]","[38, 103, 94, 68]",0.24361208738612786
Sphynx_58,33,"[0.0, 64.048, 151.424, 129.92000000000002]","[82, 74, 59, 57]",0.17094489710034186
japanese_chin_68,17,"[0.448, 76.52799999999999, 153.66400000000002, 109.76]","[67, 91, 73, 60]",0.25969158562455147
basset_hound_33,3,"[39.16, 1.344, 145.15200000000002, 219.96800000000002]","[82, 64, 97, 85]",0.25823085289878944
Bombay_208,7,"[41.81333333333333, 84.0, 127.68, 58.24]","[123, 96, 48, 46]",0.28495432899919176
pomeranian_64,24,"[59.136, 73.24799999999999, 164.416, 122.75200000000001]","[85, 79, 70, 58]",0.20116544325520735
Ragdoll_40,26,"[83.104, 57.792, 69.44, 101.248]","[95, 90, 62, 69]",0.5410831697565818
Russian_Blue_59,27,"[56.0, 39.688, 138.88, 145.6]","[54, 54, 105, 82]",0.4143257214349739
saint_bernard_22,28,"[5.824, 96.584, 162.17600000000002, 67.648]","[108, 87, 74, 58]",0.23506864574130718
Persian_273,23,"[22.985915492957748, 79.29577464788733, 194.70422535211267, 85.1830985915493]","[32, 71, 63, 56]",0.17566875565681928
german_shorthaired_96,14,"[33.376, 8.512, 159.488, 215.488]","[77, 51, 95, 70]",0.19349535457330402
staffordshire_bull_terrier_54,3,"[0.0, 62.536, 168.0, 123.2]","[62, 88, 83, 70]",0.28070887445887444
german_shorthaired_79,14,"[50.624, 60.744, 66.304, 124.992]","[46, 76, 64, 65]",0.4493976143702071
boxer_88,8,"[0.448, 75.52799999999999, 118.272, 103.936]","[57, 87, 77, 53]",0.2496581089129618
pug_64,25,"[19.712, 29.792, 126.336, 129.472]","[56, 47, 67, 62]",0.2539589443411908
scottish_terrier_35,30,"[46.856, 7.6160000000000005, 138.88, 216.38400000000001]","[65, 52, 71, 70]",0.16538325533579487
pug_56,8,"[77.88598574821853, 1.0641330166270784, 94.17577197149643, 144.72209026128266]","[102, 33, 62, 42]",0.19105876427636734
Russian_Blue_36,27,"[50.888, 38.08, 117.824, 103.936]","[45, 41, 119, 91]",0.805290375774311
wheaten_terrier_74,35,"[12.444444444444443, 37.33333333333333, 164.37037037037035, 133.25925925925924]","[84, 32, 74, 59]",0.17809835308812283
Bengal_56,5,"[56.448, 80.416, 130.816, 88.70400000000001]","[59, 110, 67, 52]",0.3002438197674254
Russian_Blue_60,27,"[66.304, 53.576, 66.304, 128.576]","[61, 42, 69, 90]",0.5128740837601726
basset_hound_4,3,"[60.296, 34.496, 124.992, 189.056]","[57, 60, 69, 71]",0.19547794027372692
boxer_52,8,"[61.376000000000005, 42.824, 136.192, 142.016]","[90, 76, 75, 61]",0.23653871032110754
english_cocker_spaniel_26,12,"[3.584, 58.504000000000005, 188.16, 118.72]","[79, 116, 106, 47]",0.22302447764820216
shiba_inu_58,31,"[85.568, 64.232, 71.232, 110.208]","[92, 68, 65, 67]",0.5521039692407509
Siamese_36,32,"[45.248, 37.0, 176.512, 148.288]","[52, 91, 86, 74]",0.2431363694050626
Russian_Blue_31,27,"[34.272, 39.424, 147.392, 184.576]","[57, 80, 80, 90]",0.26465698121548026
Russian_Blue_92,27,"[43.008, 56.263999999999996, 108.416, 101.248]","[52, 74, 75, 64]",0.4372818022111207
Bombay_2,7,"[43.985454545454544, 35.25818181818182, 96.11636363636364, 147.43272727272728]","[51, 45, 55, 57]",0.2212311688980829
saint_bernard_49,28,"[23.744, 54.472, 129.92000000000002, 132.16]","[81, 59, 64, 60]",0.2236429346724078
wheaten_terrier_89,36,"[55.328, 0.0, 138.43200000000002, 203.392]","[57, 0, 68, 90]",0.21736071893365358
havanese_195,16,"[61.52, 16.128, 105.28, 180.992]","[78, 142, 18, 8]",0.0075571359784697536
yorkshire_terrier_69,36,"[28.448, 17.024, 167.552, 203.84]","[51, 27, 110, 87]",0.2802030839808451
Persian_64,23,"[0.0, 64.328, 169.344, 121.408]","[91, 78, 67, 57]",0.18575158988652568
japanese_chin_197,17,"[0.0, 67.872, 221.76, 128.12800000000001]","[77, 69, 73, 62]",0.15928955153792815
Birman_7,6,"[39.872, 29.792, 184.12800000000001, 165.76]","[59, 61, 95, 85]",0.2645714375462159
great_pyrenees_60,15,"[55.552, 82.696, 127.68, 103.04]","[43, 93, 66, 52]",0.2012691685750079
newfoundland_80,22,"[0.0, 58.056, 188.608, 120.06400000000001]","[40, 64, 71, 77]",0.2414216178924684
american_bulldog_220,1,"[38.528, 44.168, 185.024, 142.464]","[75, 56, 73, 69]",0.1910903479499068
samoyed_26,29,"[10.304, 42.824, 163.52, 142.464]","[81, 89, 75, 69]",0.22214387418834167
Russian_Blue_99,27,"[74.184, 68.992, 109.76, 132.608]","[89, 60, 91, 91]",0.4854335334569315
japanese_chin_38,17,"[95.872, 38.344, 105.72800000000001, 147.392]","[124, 49, 69, 64]",0.283377350734225
leonberger_24,19,"[0.0, 28.712, 205.632, 186.368]","[70, 34, 81, 71]",0.1500656602785345
german_shorthaired_23,14,"[37.896, 25.536, 123.2, 198.464]","[92, 31, 69, 64]",0.18060784748949857
Maine_Coon_268,26,"[0.0, 28.448, 209.66400000000002, 166.656]","[0, 40, 120, 143]",0.49110285915441443
english_setter_19,15,"[70.08, 11.648, 104.83200000000001, 202.94400000000002]","[75, 0, 66, 63]",0.15374994390802085
pomeranian_40,24,"[23.296, 27.544, 192.64000000000001, 179.648]","[42, 78, 85, 60]",0.14736736557988037
Sphynx_41,33,"[0.0, 28.448, 165.312, 166.656]","[87, 129, 92, 48]",0.13326271004158002
Bengal_80,5,"[13.888, 33.6, 141.12, 185.024]","[61, 155, 66, 69]",0.15866692145364383
Birman_197,26,"[0.0, 35.25773195876289, 224.0, 151.42268041237114]","[45, 68, 157, 77]",0.3564112711056645
great_pyrenees_82,15,"[0.0, 55.368, 176.512, 116.48]","[90, 38, 67, 83]",0.20242081548910404
pomeranian_62,24,"[47.04, 28.0, 138.43200000000002, 167.552]","[61, 34, 73, 65]",0.20457384465260064
Maine_Coon_28,20,"[37.0, 12.096, 137.536, 211.904]","[46, 35, 109, 147]",0.5497791790911157
Sphynx_31,33,"[73.024, 31.584, 143.808, 163.52]","[79, 58, 89, 76]",0.28764026094370665
newfoundland_86,22,"[38.0, 20.16, 118.72, 174.72]","[73, 35, 85, 68]",0.2733084541039053
saint_bernard_73,28,"[6.9688888888888885, 41.88444444444444, 149.33333333333334, 162.27555555555554]","[156, 27, 68, 59]",0.0004722579941767382
pug_43,25,"[59.584, 50.888, 142.464, 126.784]","[82, 73, 72, 55]",0.21924293252203209
shiba_inu_201,24,"[88.256, 45.96, 86.912, 115.584]","[78, 79, 60, 51]",0.2400433141635374
Siamese_48,32,"[12.096, 54.472, 211.904, 131.264]","[33, 70, 79, 70]",0.19881096907299384
keeshond_67,18,"[35.84, 52.368, 169.344, 136.192]","[44, 61, 83, 61]",0.21952627891564938
american_pit_bull_terrier_200,14,"[3.7333333333333334, 51.84, 120.21333333333334, 147.84]","[92, 50, 56, 62]",0.09946532046545871
pug_95,25,"[51.52, 37.896, 168.0, 147.84]","[99, 78, 84, 60]",0.20292207792207792
staffordshire_bull_terrier_21,4,"[92.752, 112.44800000000001, 55.552, 81.08800000000001]","[87, 127, 68, 46]",0.5033064846063948
english_cocker_spaniel_46,12,"[57.04, 23.744, 115.136, 179.20000000000002]","[107, 38, 75, 65]",0.19916570460253283
Bombay_93,7,"[47.09090909090909, 17.636363636363637, 110.72727272727272, 159.72727272727272]","[81, 77, 65, 60]",0.22051133958185556
Siamese_238,32,"[0.0, 37.0, 206.08, 145.6]","[129, 40, 64, 69]",0.14717425431711145
boxer_56,8,"[137.088, 34.056, 64.96000000000001, 173.376]","[134, 33, 59, 64]",0.3055187016978119
american_pit_bull_terrier_66,4,"[29.12, 88.208, 30.016000000000002, 40.768]","[39, 67, 84, 94]",0.09891859676701893
Ragdoll_260,26,"[62.72, 28.896, 103.04, 166.208]","[75, 40, 72, 64]",0.26906344396424925
american_bulldog_20,1,"[40.096000000000004, 5.824, 145.15200000000002, 215.936]","[75, 61, 69, 49]",0.10786910970877514
english_cocker_spaniel_66,12,"[23.448, 56.0, 160.38400000000001, 168.0]","[80, 61, 87, 81]",0.26153748859879145
Maine_Coon_241,20,"[60.85333333333333, 33.6, 106.02666666666667, 152.32]","[67, 36, 114, 123]",0.6868349804328812
Russian_Blue_53,27,"[51.52, 73.24799999999999, 96.32000000000001, 107.968]","[102, 56, 65, 65]",0.17602405124785844
shiba_inu_79,31,"[88.70400000000001, 41.24, 135.296, 142.912]","[88, 63, 77, 65]",0.25587913122544326
beagle_50,3,"[9.408, 55.816, 120.96000000000001, 116.928]","[73, 104, 67, 57]",0.22255885528409725
Sphynx_43,33,"[59.400000000000006, 12.544, 124.544, 203.84]","[64, 50, 93, 88]",0.32236909508051775
Persian_54,23,"[53.576, 46.144, 132.16, 173.376]","[74, 45, 67, 56]",0.15986728042956186
samoyed_27,29,"[48.160000000000004, 35.120000000000005, 146.72000000000003, 163.52]","[40, 33, 65, 61]",0.1359914966305938
basset_hound_66,3,"[132.608, 97.48, 55.104, 80.64]","[125, 91, 69, 67]",0.5818340903034627
pug_75,25,"[45.512, 15.68, 132.608, 197.12]","[72, 45, 79, 62]",0.18737789908269817
english_setter_88,12,"[49.536, 21.056, 150.08, 202.94400000000002]","[92, 41, 87, 82]",0.23422544242566054
Russian_Blue_205,27,"[37.856, 0.0, 153.66400000000002, 223.552]","[106, 16, 71, 54]",0.11160956484874311
wheaten_terrier_195,15,"[166.208, 108.336, 51.072, 69.888]","[163, 102, 61, 58]",0.5904541535731511
Bengal_77,5,"[75.712, 28.0, 112.44800000000001, 154.56]","[118, 95, 72, 62]",0.2486514998184343
leonberger_37,19,"[26.032, 40.768, 156.352, 183.232]","[48, 175, 1, 1]",3.4905610404115686e-05
Abyssinian_83,0,"[50.432, 50.624, 118.272, 144.256]","[88, 31, 81, 145]",0.5414324731540748
yorkshire_terrier_191,36,"[63.432, 61.376000000000005, 121.85600000000001, 138.43200000000002]","[70, 65, 65, 60]",0.2311964682717747
boxer_53,8,"[35.84, 45.328, 116.928, 124.992]","[98, 52, 62, 56]",0.20419417093945302
Bengal_46,5,"[2.24, 28.896, 221.312, 167.104]","[77, 74, 81, 124]",0.26604479742182424
Siamese_225,26,"[6.720000000000001, 28.453333333333333, 217.28, 178.45333333333335]","[26, 42, 83, 83]",0.17766904485341561
havanese_45,16,"[17.024, 14.784, 167.552, 209.216]","[56, 47, 112, 82]",0.26199159827450547
Bengal_26,5,"[1.792, 103.752, 216.38400000000001, 39.424]","[32, 100, 80, 59]",0.31236818797749594
Siamese_216,32,"[49.28, 28.0, 147.84, 167.25333333333333]","[49, 45, 105, 96]",0.40612738355509864
Bengal_201,5,"[0.0, 54.128, 173.824, 132.608]","[33, 159, 31, 26]",0.03496677485165841
wheaten_terrier_48,35,"[30.912, 87.624, 46.592, 65.856]","[35, 75, 57, 62]",0.4659911580037664
staffordshire_bull_terrier_9,2,"[59.808, 29.12, 86.912, 194.88]","[75, 29, 82, 74]",0.29924619154674553
samoyed_74,29,"[78.848, 67.424, 104.83200000000001, 107.968]","[94, 87, 70, 55]",0.34015103873765695
japanese_chin_55,17,"[15.232000000000001, 28.448, 199.808, 156.352]","[115, 81, 73, 55]",0.12851956175103704
Maine_Coon_91,20,"[34.496, 37.0, 175.168, 149.184]","[81, 43, 80, 70]",0.21429449178809792
British_Shorthair_58,9,"[28.896, 37.184, 167.104, 184.12800000000001]","[93, 77, 76, 63]",0.15561356780829
boxer_85,1,"[77.952, 62.984, 56.0, 97.664]","[81, 81, 55, 48]",0.45652473790693393
