index,pred_class,true_bbox,cam_bboxes,mobilenet_iou
american_bulldog_89,1,"[43.456, 59.848, 105.72800000000001, 113.34400000000001]","[35, 47, 124, 100]",0.6074407209164978
american_pit_bull_terrier_201,2,"[43.22666666666667, 9.706666666666667, 103.04, 214.29333333333335]","[43, 36, 137, 148]",0.5625851592389723
Sphynx_212,2,"[35.626666666666665, 10.453333333333333, 159.78666666666666, 212.05333333333334]","[27, 55, 97, 69]",0.17685670081133276
shiba_inu_26,31,"[45.512, 6.72, 137.984, 217.28]","[38, 26, 122, 101]",0.3761657392684198
Bengal_51,5,"[149.184, 45.064, 51.072, 118.272]","[128, 74, 96, 94]",0.4344550236195874
beagle_58,4,"[55.816, 32.704, 113.792, 191.296]","[69, 26, 109, 89]",0.3570452482617645
english_setter_23,13,"[37.448, 5.824, 148.736, 218.17600000000002]","[37, 0, 159, 147]",0.6029446764444343
miniature_pinscher_23,21,"[44.800000000000004, 28.0, 130.368, 167.104]","[63, 19, 100, 124]",0.5069425948827545
basset_hound_23,3,"[4.032, 1.792, 219.96800000000002, 222.208]","[0, 26, 192, 198]",0.749193288245603
staffordshire_bull_terrier_72,8,"[28.448, 57.792, 146.048, 158.144]","[63, 102, 88, 87]",0.3314771462904841
yorkshire_terrier_92,36,"[60.480000000000004, 38.752, 163.072, 157.248]","[54, 49, 115, 129]",0.5286928003144784
beagle_78,4,"[25.536, 82.24799999999999, 119.168, 85.12]","[60, 66, 119, 95]",0.4513887271767149
great_pyrenees_63,29,"[82.432, 87.624, 52.416000000000004, 80.19200000000001]","[72, 86, 74, 62]",0.5624401906147545
keeshond_56,18,"[60.928000000000004, 53.984, 163.072, 109.312]","[52, 59, 172, 100]",0.8711796856105352
yorkshire_terrier_86,36,"[50.176, 58.912, 111.552, 94.528]","[76, 65, 110, 97]",0.5561345687641746
basset_hound_76,3,"[52.864000000000004, 66.75999999999999, 155.008, 117.824]","[33, 59, 134, 118]",0.5854078626372382
scottish_terrier_36,30,"[20.472, 0.448, 187.71200000000002, 223.552]","[68, 193, 21, 31]",0.015513521502602885
samoyed_2,29,"[56.263999999999996, 10.752, 115.136, 193.088]","[46, 0, 130, 127]",0.5278346495873805
keeshond_25,18,"[84.672, 94.0, 120.96000000000001, 52.416000000000004]","[66, 74, 101, 121]",0.30291479461730675
Persian_83,23,"[0.448, 5.344, 223.552, 214.144]","[30, 46, 171, 141]",0.5036522202782303
yorkshire_terrier_58,36,"[0.448, 28.448, 175.616, 166.656]","[41, 44, 140, 112]",0.5072776601684968
Bengal_92,5,"[72.352, 66.304, 76.608, 82.432]","[71, 75, 91, 74]",0.7633280636115193
leonberger_95,19,"[41.664, 84.488, 79.744, 91.84]","[31, 87, 120, 81]",0.6102612115830995
chihuahua_9,10,"[62.272, 118.272, 138.43200000000002, 105.72800000000001]","[34, 60, 156, 118]",0.30017225244388424
chihuahua_95,10,"[74.144, 25.088, 107.968, 169.792]","[54, 39, 109, 103]",0.4484832315229226
Abyssinian_213,0,"[45.92, 5.226666666666667, 114.24000000000001, 197.86666666666667]","[39, 37, 137, 118]",0.5330303304456536
wheaten_terrier_2,35,"[48.384, 28.448, 175.616, 167.552]","[42, 47, 162, 137]",0.7036237649923345
samoyed_199,29,"[37.896, 1.344, 147.84, 222.656]","[42, 26, 139, 122]",0.5151672830738294
samoyed_87,29,"[61.192, 22.400000000000002, 110.656, 173.376]","[60, 41, 126, 114]",0.6025889367598769
shiba_inu_89,31,"[36.288000000000004, 40.688, 174.272, 112.0]","[117, 37, 107, 103]",0.4372977986770047
pomeranian_37,24,"[67.2, 6.824, 126.784, 168.448]","[50, 0, 130, 94]",0.414161167490825
newfoundland_35,22,"[25.584, 13.44, 173.376, 207.424]","[0, 18, 194, 177]",0.7362091440638651
Russian_Blue_209,9,"[64.512, 51.336, 159.488, 103.488]","[43, 58, 146, 109]",0.5918502694368185
samoyed_48,29,"[37.0, 17.92, 148.736, 206.08]","[46, 62, 149, 119]",0.5236700949825837
american_pit_bull_terrier_45,25,"[66.752, 64.776, 68.992, 111.104]","[68, 69, 83, 80]",0.6099101965576058
boxer_20,8,"[49.504000000000005, 21.504, 144.256, 202.496]","[44, 31, 135, 132]",0.5709663753649423
english_setter_71,12,"[90.944, 69.256, 78.4, 116.48]","[87, 96, 93, 74]",0.5680919099387882
British_Shorthair_65,9,"[28.224, 77.32, 154.112, 103.936]","[44, 82, 151, 103]",0.7696522312122908
chihuahua_66,10,"[65.224, 25.536, 104.83200000000001, 189.504]","[74, 45, 107, 76]",0.3527063920435853
Egyptian_Mau_207,11,"[0.0, 31.733333333333334, 174.72, 144.85333333333335]","[64, 97, 116, 76]",0.3272929675325774
Ragdoll_52,6,"[0.0, 17.024, 198.464, 206.976]","[85, 40, 139, 122]",0.3132330734931423
Siamese_67,32,"[49.304, 3.136, 129.92000000000002, 199.36]","[77, 0, 96, 95]",0.33657641532292726
saint_bernard_56,28,"[0.896, 36.512, 203.84, 157.696]","[33, 36, 158, 143]",0.6986082499532894
chihuahua_8,10,"[75.08, 16.576, 108.864, 176.512]","[45, 36, 130, 106]",0.4727453361830437
Siamese_22,32,"[54.92, 90.496, 121.85600000000001, 112.896]","[105, 126, 54, 35]",0.1373840551845738
Siamese_81,26,"[32.480000000000004, 29.12, 161.28, 194.88]","[67, 70, 77, 82]",0.20088929369640574
japanese_chin_1,17,"[31.136, 23.296, 138.43200000000002, 199.808]","[41, 30, 142, 130]",0.5683823290292743
english_setter_200,13,"[0.0, 45.96, 188.16, 140.224]","[39, 43, 185, 147]",0.6403374016983238
german_shorthaired_191,14,"[54.656, 79.112, 167.552, 106.624]","[70, 75, 116, 116]",0.6525928632593595
english_setter_95,14,"[0.448, 45.024, 185.024, 150.528]","[17, 36, 172, 162]",0.8354242313090391
pomeranian_4,24,"[69.44, 28.448, 120.512, 167.552]","[56, 42, 112, 103]",0.4705004131101598
staffordshire_bull_terrier_201,34,"[63.392, 7.6160000000000005, 121.85600000000001, 209.66400000000002]","[50, 40, 121, 103]",0.41159925783156487
pomeranian_47,24,"[0.0, 63.84, 172.48, 112.44800000000001]","[75, 64, 92, 92]",0.43640043589226446
chihuahua_195,10,"[57.49333333333334, 37.70666666666666, 136.64000000000001, 158.29333333333335]","[70, 44, 112, 132]",0.6835203923821305
scottish_terrier_199,30,"[48.304, 8.96, 105.72800000000001, 177.856]","[47, 50, 122, 124]",0.6296329418958659
american_pit_bull_terrier_99,2,"[36.736000000000004, 30.584, 181.888, 144.256]","[47, 60, 142, 100]",0.5411908073972177
Sphynx_58,33,"[0.0, 64.048, 151.424, 129.92000000000002]","[59, 54, 110, 103]",0.3833210623413652
japanese_chin_68,17,"[0.448, 76.52799999999999, 153.66400000000002, 109.76]","[50, 74, 122, 97]",0.521385308482747
basset_hound_33,3,"[39.16, 1.344, 145.15200000000002, 219.96800000000002]","[59, 39, 135, 137]",0.5162291797601837
Bombay_208,7,"[41.81333333333333, 84.0, 127.68, 58.24]","[41, 68, 138, 116]",0.46452293853073473
pomeranian_64,24,"[59.136, 73.24799999999999, 164.416, 122.75200000000001]","[55, 73, 125, 113]",0.6589860875618305
Ragdoll_40,26,"[83.104, 57.792, 69.44, 101.248]","[92, 68, 89, 89]",0.5634505790017852
Russian_Blue_59,27,"[56.0, 39.688, 138.88, 145.6]","[37, 47, 141, 131]",0.7037450757219486
saint_bernard_22,28,"[5.824, 96.584, 162.17600000000002, 67.648]","[41, 82, 140, 87]",0.5900783148419361
Persian_273,23,"[22.985915492957748, 79.29577464788733, 194.70422535211267, 85.1830985915493]","[24, 75, 78, 67]",0.2890521293909788
german_shorthaired_96,14,"[33.376, 8.512, 159.488, 215.488]","[29, 24, 154, 200]",0.8491003130478451
staffordshire_bull_terrier_54,34,"[0.0, 62.536, 168.0, 123.2]","[0, 77, 130, 87]",0.5464401669758812
german_shorthaired_79,14,"[50.624, 60.744, 66.304, 124.992]","[24, 48, 135, 127]",0.42424247137825466
boxer_88,8,"[0.448, 75.52799999999999, 118.272, 103.936]","[0, 75, 153, 106]",0.7579676034036257
pug_64,25,"[19.712, 29.792, 126.336, 129.472]","[31, 29, 131, 108]",0.6787809156978399
scottish_terrier_35,30,"[46.856, 7.6160000000000005, 138.88, 216.38400000000001]","[35, 42, 135, 147]",0.5693536598717558
pug_56,25,"[77.88598574821853, 1.0641330166270784, 94.17577197149643, 144.72209026128266]","[68, 25, 116, 93]",0.5593182716338685
Russian_Blue_36,27,"[50.888, 38.08, 117.824, 103.936]","[39, 41, 151, 117]",0.6608227601625236
wheaten_terrier_74,35,"[12.444444444444443, 37.33333333333333, 164.37037037037035, 133.25925925925924]","[32, 32, 157, 109]",0.6254047682492655
Bengal_56,5,"[56.448, 80.416, 130.816, 88.70400000000001]","[72, 102, 96, 77]",0.5133304389409657
Russian_Blue_60,27,"[66.304, 53.576, 66.304, 128.576]","[35, 43, 125, 117]",0.43845155974071426
basset_hound_4,8,"[60.296, 34.496, 124.992, 189.056]","[31, 39, 153, 140]",0.6244989630643616
boxer_52,8,"[61.376000000000005, 42.824, 136.192, 142.016]","[46, 51, 157, 132]",0.8138927637638589
english_cocker_spaniel_26,12,"[3.584, 58.504000000000005, 188.16, 118.72]","[58, 105, 133, 65]",0.3870025309652163
shiba_inu_58,31,"[85.568, 64.232, 71.232, 110.208]","[66, 69, 117, 89]",0.5316851517658465
Siamese_36,32,"[45.248, 37.0, 176.512, 148.288]","[41, 86, 117, 110]",0.4019764752232684
Russian_Blue_31,27,"[34.272, 39.424, 147.392, 184.576]","[38, 64, 148, 160]",0.8239154266918426
Russian_Blue_92,27,"[43.008, 56.263999999999996, 108.416, 101.248]","[32, 59, 147, 105]",0.6789048298321323
Bombay_2,7,"[43.985454545454544, 35.25818181818182, 96.11636363636364, 147.43272727272728]","[23, 38, 127, 134]",0.7034528885054395
saint_bernard_49,28,"[23.744, 54.472, 129.92000000000002, 132.16]","[24, 52, 158, 111]",0.6819218219352973
wheaten_terrier_89,35,"[55.328, 0.0, 138.43200000000002, 203.392]","[86, 136, 90, 64]",0.2045747942904975
havanese_195,16,"[61.52, 16.128, 105.28, 180.992]","[62, 35, 117, 98]",0.507169283040724
yorkshire_terrier_69,36,"[28.448, 17.024, 167.552, 203.84]","[45, 40, 141, 138]",0.5697169914419314
Persian_64,23,"[0.0, 64.328, 169.344, 121.408]","[50, 70, 128, 93]",0.5195008284280064
japanese_chin_197,17,"[0.0, 67.872, 221.76, 128.12800000000001]","[52, 64, 127, 94]",0.39599010306765664
Birman_7,6,"[39.872, 29.792, 184.12800000000001, 165.76]","[38, 45, 186, 140]",0.8374039255819475
great_pyrenees_60,15,"[55.552, 82.696, 127.68, 103.04]","[34, 90, 102, 93]",0.4934977270381462
newfoundland_80,22,"[0.0, 58.056, 188.608, 120.06400000000001]","[0, 56, 143, 116]",0.7103171175788098
american_bulldog_220,1,"[38.528, 44.168, 185.024, 142.464]","[23, 42, 148, 136]",0.6164833595210222
samoyed_26,29,"[10.304, 42.824, 163.52, 142.464]","[52, 62, 133, 118]",0.5840152321909912
Russian_Blue_99,27,"[74.184, 68.992, 109.76, 132.608]","[74, 66, 111, 112]",0.7964618871525708
japanese_chin_38,17,"[95.872, 38.344, 105.72800000000001, 147.392]","[114, 45, 110, 70]",0.35752055557087953
leonberger_24,19,"[0.0, 28.712, 205.632, 186.368]","[0, 29, 189, 161]",0.7940093856052035
german_shorthaired_23,14,"[37.896, 25.536, 123.2, 198.464]","[53, 39, 133, 110]",0.4373104243775317
Maine_Coon_268,26,"[0.0, 28.448, 209.66400000000002, 166.656]","[0, 61, 166, 119]",0.5653406689823021
english_setter_19,13,"[70.08, 11.648, 104.83200000000001, 202.94400000000002]","[47, 0, 134, 140]",0.5062296804383815
pomeranian_40,24,"[23.296, 27.544, 192.64000000000001, 179.648]","[37, 75, 113, 89]",0.2906026658111484
Sphynx_41,33,"[0.0, 28.448, 165.312, 166.656]","[21, 31, 144, 145]",0.7578882261008258
Bengal_80,5,"[13.888, 33.6, 141.12, 185.024]","[19, 49, 160, 175]",0.7432328947165793
Birman_197,26,"[0.0, 35.25773195876289, 224.0, 151.42268041237114]","[22, 67, 202, 113]",0.6729625009726112
great_pyrenees_82,15,"[0.0, 55.368, 176.512, 116.48]","[46, 39, 144, 125]",0.581477440008418
pomeranian_62,24,"[47.04, 28.0, 138.43200000000002, 167.552]","[39, 34, 126, 112]",0.5483087325110153
Maine_Coon_28,20,"[37.0, 12.096, 137.536, 211.904]","[62, 39, 115, 116]",0.443563166183614
Sphynx_31,33,"[73.024, 31.584, 143.808, 163.52]","[43, 40, 152, 152]",0.6602893527603952
newfoundland_86,22,"[38.0, 20.16, 118.72, 174.72]","[31, 34, 156, 115]",0.5454583576135708
saint_bernard_73,28,"[6.9688888888888885, 41.88444444444444, 149.33333333333334, 162.27555555555554]","[78, 136, 3, 8]",0.000990378896957556
pug_43,25,"[59.584, 50.888, 142.464, 126.784]","[63, 56, 105, 94]",0.5464463999980951
shiba_inu_201,31,"[88.256, 45.96, 86.912, 115.584]","[76, 65, 117, 95]",0.6398513771215029
Siamese_48,32,"[12.096, 54.472, 211.904, 131.264]","[0, 55, 150, 127]",0.5966909016744791
keeshond_67,18,"[35.84, 52.368, 169.344, 136.192]","[20, 47, 161, 119]",0.6411363681779532
american_pit_bull_terrier_200,19,"[3.7333333333333334, 51.84, 120.21333333333334, 147.84]","[34, 33, 123, 120]",0.3882932170335947
pug_95,25,"[51.52, 37.896, 168.0, 147.84]","[52, 53, 152, 113]",0.6915455576169863
staffordshire_bull_terrier_21,31,"[92.752, 112.44800000000001, 55.552, 81.08800000000001]","[84, 101, 98, 65]",0.3765875012915966
english_cocker_spaniel_46,12,"[57.04, 23.744, 115.136, 179.20000000000002]","[71, 36, 118, 108]",0.48674022076492557
Bombay_93,7,"[47.09090909090909, 17.636363636363637, 110.72727272727272, 159.72727272727272]","[69, 62, 100, 107]",0.5032959164424673
Siamese_238,32,"[0.0, 37.0, 206.08, 145.6]","[112, 46, 83, 90]",0.2489564492184834
boxer_56,8,"[137.088, 34.056, 64.96000000000001, 173.376]","[97, 31, 127, 126]",0.41427618303754543
american_pit_bull_terrier_66,34,"[29.12, 88.208, 30.016000000000002, 40.768]","[40, 96, 86, 65]",0.10206422049213267
Ragdoll_260,26,"[62.72, 28.896, 103.04, 166.208]","[58, 32, 101, 111]",0.6055005467560454
american_bulldog_20,1,"[40.096000000000004, 5.824, 145.15200000000002, 215.936]","[48, 24, 116, 136]",0.5033253696437848
english_cocker_spaniel_66,12,"[23.448, 56.0, 160.38400000000001, 168.0]","[52, 60, 128, 123]",0.5843119370653289
Maine_Coon_241,20,"[60.85333333333333, 33.6, 106.02666666666667, 152.32]","[67, 41, 119, 117]",0.635554799724536
Russian_Blue_53,27,"[51.52, 73.24799999999999, 96.32000000000001, 107.968]","[67, 65, 115, 101]",0.5165239687205003
shiba_inu_79,31,"[88.70400000000001, 41.24, 135.296, 142.912]","[65, 60, 126, 97]",0.45864779430901054
beagle_50,28,"[9.408, 55.816, 120.96000000000001, 116.928]","[64, 97, 96, 67]",0.27569399462539756
Sphynx_43,33,"[59.400000000000006, 12.544, 124.544, 203.84]","[113, 36, 84, 123]",0.32327389986984223
Persian_54,23,"[53.576, 46.144, 132.16, 173.376]","[58, 42, 107, 90]",0.3933158567691891
samoyed_27,29,"[48.160000000000004, 35.120000000000005, 146.72000000000003, 163.52]","[173, 105, 4, 15]",0.0025008696357346656
basset_hound_66,3,"[132.608, 97.48, 55.104, 80.64]","[105, 86, 119, 76]",0.3579552066597323
pug_75,25,"[45.512, 15.68, 132.608, 197.12]","[48, 32, 131, 96]",0.4763361622270451
english_setter_88,12,"[49.536, 21.056, 150.08, 202.94400000000002]","[43, 52, 134, 107]",0.4377368140575994
Russian_Blue_205,27,"[37.856, 0.0, 153.66400000000002, 223.552]","[60, 0, 128, 193]",0.7191451982324856
wheaten_terrier_195,35,"[166.208, 108.336, 51.072, 69.888]","[155, 112, 69, 65]",0.7011472983951108
Bengal_77,5,"[75.712, 28.0, 112.44800000000001, 154.56]","[80, 71, 114, 97]",0.5846016433536271
leonberger_37,19,"[26.032, 40.768, 156.352, 183.232]","[35, 102, 153, 122]",0.6129728320606237
Abyssinian_83,0,"[50.432, 50.624, 118.272, 144.256]","[68, 66, 115, 121]",0.648449488843773
yorkshire_terrier_191,36,"[63.432, 61.376000000000005, 121.85600000000001, 138.43200000000002]","[50, 67, 112, 97]",0.5261538430328432
boxer_53,8,"[35.84, 45.328, 116.928, 124.992]","[47, 43, 141, 103]",0.5758662821375415
Bengal_46,5,"[2.24, 28.896, 221.312, 167.104]","[39, 56, 185, 140]",0.697459610772731
Siamese_225,24,"[6.720000000000001, 28.453333333333333, 217.28, 178.45333333333335]","[0, 48, 196, 132]",0.6299568959025502
havanese_45,16,"[17.024, 14.784, 167.552, 209.216]","[41, 64, 138, 87]",0.3424946786676516
Bengal_26,5,"[1.792, 103.752, 216.38400000000001, 39.424]","[29, 102, 76, 61]",0.2945995131808487
Siamese_216,32,"[49.28, 28.0, 147.84, 167.25333333333333]","[46, 44, 155, 133]",0.7657116787604858
Bengal_201,5,"[0.0, 54.128, 173.824, 132.608]","[48, 57, 149, 120]",0.5845126041947232
wheaten_terrier_48,35,"[30.912, 87.624, 46.592, 65.856]","[26, 86, 86, 69]",0.5170816905965621
staffordshire_bull_terrier_9,2,"[59.808, 29.12, 86.912, 194.88]","[48, 24, 138, 153]",0.5100446813792876
samoyed_74,29,"[78.848, 67.424, 104.83200000000001, 107.968]","[75, 71, 114, 92]",0.7930091926676393
japanese_chin_55,17,"[15.232000000000001, 28.448, 199.808, 156.352]","[71, 63, 153, 95]",0.42639844540587424
Maine_Coon_91,20,"[34.496, 37.0, 175.168, 149.184]","[55, 59, 138, 105]",0.5544869975017033
British_Shorthair_58,9,"[28.896, 37.184, 167.104, 184.12800000000001]","[46, 61, 151, 133]",0.6455991993460856
boxer_85,1,"[77.952, 62.984, 56.0, 97.664]","[85, 55, 73, 60]",0.3486681125163071
pug_94,25,"[21.504, 42.376, 185.92000000000002, 143.36]","[97, 75, 127, 95]",0.37162397311240175
Russian_Blue_57,27,"[75.712, 50.096000000000004, 98.56, 133.504]","[67, 44, 101, 125]",0.740959054856419
pug_24,25,"[32.256, 49.992000000000004, 156.352, 135.296]","[68, 57, 95, 92]",0.41316453406349735
Birman_96,6,"[6.272, 44.616, 215.04, 140.672]","[39, 85, 165, 103]",0.539049537173262
shiba_inu_80,31,"[5.376, 22.448, 128.12800000000001, 170.68800000000002]","[25, 48, 132, 128]",0.5582782752325481
scottish_terrier_9,30,"[40.136, 21.504, 133.504, 201.6]","[59, 56, 122, 110]",0.45485489427675213
chihuahua_196,24,"[48.53333333333334, 53.266666666666666, 158.29333333333335, 163.52]","[23, 69, 201, 114]",0.5867923237091869
beagle_42,4,"[64.96000000000001, 32.752, 157.248, 153.66400000000002]","[39, 46, 150, 125]",0.5657033796498895
havanese_8,16,"[42.16, 26.88, 131.712, 158.592]","[74, 29, 108, 93]",0.4291228849051005
american_bulldog_31,1,"[37.032, 3.584, 141.12, 220.416]","[30, 0, 160, 158]",0.6299137513181507
Maine_Coon_26,20,"[37.448, 12.544, 148.736, 211.45600000000002]","[34, 30, 151, 149]",0.6877940341545216
samoyed_29,29,"[40.584, 38.528, 144.256, 185.472]","[42, 48, 141, 106]",0.558615185035667
great_pyrenees_81,15,"[45.696, 49.504000000000005, 103.936, 133.504]","[38, 34, 147, 115]",0.5059388727012187
staffordshire_bull_terrier_6,34,"[68.344, 44.352000000000004, 89.60000000000001, 150.08]","[62, 47, 123, 122]",0.6238568635669236
Russian_Blue_232,27,"[4.48, 28.746666666666666, 219.52, 166.50666666666666]","[0, 41, 195, 146]",0.747626767360071
great_pyrenees_33,29,"[5.824, 55.775999999999996, 139.776, 139.328]","[66, 59, 87, 94]",0.3709610712047835
Birman_97,6,"[0.0, 41.584, 190.848, 143.808]","[0, 54, 197, 127]",0.8586775343395907
american_bulldog_38,1,"[61.568, 23.744, 130.816, 188.608]","[40, 19, 112, 90]",0.28509594450263004
yorkshire_terrier_56,36,"[24.64, 28.0, 199.36, 163.968]","[35, 41, 98, 89]",0.26682035519125685
Siamese_27,32,"[45.96, 28.224, 121.408, 161.28]","[74, 36, 114, 121]",0.5117293595535436
german_shorthaired_31,14,"[63.616, 44.088, 111.552, 119.616]","[81, 54, 106, 101]",0.6541947138650795
Birman_71,6,"[35.84, 30.688, 128.12800000000001, 150.528]","[55, 44, 132, 111]",0.553734584149686
boxer_71,8,"[37.448, 23.744, 139.776, 200.256]","[55, 29, 99, 94]",0.3324642122917829
english_setter_25,13,"[78.664, 50.624, 69.44, 173.376]","[46, 45, 138, 138]",0.4199064749778904
scottish_terrier_83,30,"[41.928, 6.272, 143.36, 217.28]","[50, 43, 134, 107]",0.4602998476291289
keeshond_78,18,"[37.93333333333333, 14.466666666666667, 148.4, 209.53333333333333]","[36, 44, 148, 140]",0.6519707907563574
basset_hound_30,4,"[17.92, 51.888, 173.824, 86.912]","[42, 46, 136, 103]",0.6834221635116093
Birman_39,26,"[36.288000000000004, 87.136, 187.71200000000002, 107.52]","[39, 95, 87, 69]",0.2974315611910038
samoyed_202,29,"[37.896, 34.048, 146.496, 189.952]","[60, 48, 128, 118]",0.5195299910696142
Bengal_29,5,"[33.6, 47.936, 189.504, 165.76]","[25, 51, 161, 117]",0.5500212634911232
scottish_terrier_50,30,"[39.872, 70.6, 146.94400000000002, 89.60000000000001]","[32, 73, 94, 85]",0.5291449213282102
great_pyrenees_98,15,"[58.288000000000004, 34.944, 130.816, 189.056]","[60, 33, 106, 100]",0.4167975383172765
Bengal_41,5,"[34.496, 40.768, 118.72, 126.784]","[41, 77, 90, 66]",0.39463727853965774
Egyptian_Mau_199,11,"[0.0, 38.344, 180.992, 147.392]","[39, 98, 110, 79]",0.32575154589733213
chihuahua_62,10,"[51.784, 25.088, 132.16, 198.464]","[47, 39, 133, 91]",0.43757517604151847
havanese_33,16,"[44.800000000000004, 41.928, 134.4, 117.376]","[104, 32, 95, 87]",0.31767426054508435
american_bulldog_51,1,"[76.608, 37.0, 98.11200000000001, 148.288]","[68, 36, 128, 129]",0.6787373890659526
samoyed_84,29,"[17.472, 46.408, 168.89600000000002, 139.776]","[41, 58, 148, 127]",0.7711066429082523
great_pyrenees_197,15,"[0.0, 33.824, 183.68, 162.17600000000002]","[20, 42, 166, 139]",0.755589134224729
saint_bernard_75,28,"[47.856, 13.888, 125.888, 171.584]","[71, 22, 92, 83]",0.35351251875642237
Abyssinian_6,0,"[19.0, 21.056, 184.576, 202.94400000000002]","[38, 32, 135, 148]",0.5333889788635829
Ragdoll_224,26,"[44.46666666666667, 8.213333333333333, 142.61333333333334, 213.54666666666668]","[61, 27, 129, 160]",0.6523811267207105
